"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004909","North Hertfordshire 001","E07000099","North Hertfordshire","E12000006","East of England",830,940,730,210
"E02004910","North Hertfordshire 002","E07000099","North Hertfordshire","E12000006","East of England",1010,1140,890,250
"E02004911","North Hertfordshire 003","E07000099","North Hertfordshire","E12000006","East of England",710,810,630,180
"E02004912","North Hertfordshire 004","E07000099","North Hertfordshire","E12000006","East of England",850,960,750,210
"E02004913","North Hertfordshire 005","E07000099","North Hertfordshire","E12000006","East of England",990,1120,870,250
"E02004914","North Hertfordshire 006","E07000099","North Hertfordshire","E12000006","East of England",790,900,700,200
"E02004915","North Hertfordshire 007","E07000099","North Hertfordshire","E12000006","East of England",730,830,650,180
"E02004916","North Hertfordshire 008","E07000099","North Hertfordshire","E12000006","East of England",950,1080,840,240
"E02004917","North Hertfordshire 009","E07000099","North Hertfordshire","E12000006","East of England",790,900,700,200
"E02004918","North Hertfordshire 010","E07000099","North Hertfordshire","E12000006","East of England",990,1130,870,260
"E02004919","North Hertfordshire 011","E07000099","North Hertfordshire","E12000006","East of England",880,1000,780,220
"E02004920","North Hertfordshire 012","E07000099","North Hertfordshire","E12000006","East of England",860,980,760,210
"E02004921","North Hertfordshire 013","E07000099","North Hertfordshire","E12000006","East of England",1040,1180,920,270
"E02004922","North Hertfordshire 014","E07000099","North Hertfordshire","E12000006","East of England",870,980,760,220
"E02004923","North Hertfordshire 015","E07000099","North Hertfordshire","E12000006","East of England",980,1110,860,240
