"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02000494","Hillingdon 001","E09000017","Hillingdon","E12000007","London",1190,1350,1040,310
"E02000495","Hillingdon 002","E09000017","Hillingdon","E12000007","London",980,1120,870,240
"E02000496","Hillingdon 003","E09000017","Hillingdon","E12000007","London",920,1050,810,230
"E02000497","Hillingdon 004","E09000017","Hillingdon","E12000007","London",1030,1160,910,250
"E02000498","Hillingdon 005","E09000017","Hillingdon","E12000007","London",960,1090,850,240
"E02000499","Hillingdon 006","E09000017","Hillingdon","E12000007","London",1160,1320,1030,300
"E02000500","Hillingdon 007","E09000017","Hillingdon","E12000007","London",1130,1280,1000,290
"E02000501","Hillingdon 008","E09000017","Hillingdon","E12000007","London",1030,1160,910,250
"E02000502","Hillingdon 009","E09000017","Hillingdon","E12000007","London",1040,1180,920,260
"E02000503","Hillingdon 010","E09000017","Hillingdon","E12000007","London",1120,1280,990,290
"E02000504","Hillingdon 011","E09000017","Hillingdon","E12000007","London",1160,1320,1020,300
"E02000506","Hillingdon 013","E09000017","Hillingdon","E12000007","London",1240,1410,1090,320
"E02000507","Hillingdon 014","E09000017","Hillingdon","E12000007","London",1170,1360,1010,350
"E02000508","Hillingdon 015","E09000017","Hillingdon","E12000007","London",980,1120,850,270
"E02000509","Hillingdon 016","E09000017","Hillingdon","E12000007","London",850,970,740,240
"E02000510","Hillingdon 017","E09000017","Hillingdon","E12000007","London",930,1060,820,230
"E02000511","Hillingdon 018","E09000017","Hillingdon","E12000007","London",930,1050,810,240
"E02000512","Hillingdon 019","E09000017","Hillingdon","E12000007","London",810,910,710,200
"E02000513","Hillingdon 020","E09000017","Hillingdon","E12000007","London",770,880,680,190
"E02000514","Hillingdon 021","E09000017","Hillingdon","E12000007","London",860,980,750,230
"E02000515","Hillingdon 022","E09000017","Hillingdon","E12000007","London",780,880,690,200
"E02000516","Hillingdon 023","E09000017","Hillingdon","E12000007","London",900,1020,790,230
"E02000517","Hillingdon 024","E09000017","Hillingdon","E12000007","London",750,850,660,190
"E02000518","Hillingdon 025","E09000017","Hillingdon","E12000007","London",790,900,700,200
"E02000519","Hillingdon 026","E09000017","Hillingdon","E12000007","London",740,840,650,190
"E02000520","Hillingdon 027","E09000017","Hillingdon","E12000007","London",760,860,670,190
"E02000521","Hillingdon 028","E09000017","Hillingdon","E12000007","London",860,980,760,220
"E02000522","Hillingdon 029","E09000017","Hillingdon","E12000007","London",840,950,740,210
"E02000523","Hillingdon 030","E09000017","Hillingdon","E12000007","London",870,990,760,230
"E02000524","Hillingdon 031","E09000017","Hillingdon","E12000007","London",870,990,760,230
"E02000525","Hillingdon 032","E09000017","Hillingdon","E12000007","London",810,920,710,210
"E02006796","Hillingdon 033","E09000017","Hillingdon","E12000007","London",930,1050,820,230
