"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02003965","Allerdale 001","E07000026","Allerdale","E12000002","North West",600,680,530,150
"E02003966","Allerdale 002","E07000026","Allerdale","E12000002","North West",840,960,730,220
"E02003967","Allerdale 003","E07000026","Allerdale","E12000002","North West",660,750,580,170
"E02003968","Allerdale 004","E07000026","Allerdale","E12000002","North West",610,700,540,160
"E02003969","Allerdale 005","E07000026","Allerdale","E12000002","North West",530,600,470,140
"E02003970","Allerdale 006","E07000026","Allerdale","E12000002","North West",800,900,700,200
"E02003971","Allerdale 007","E07000026","Allerdale","E12000002","North West",770,870,680,190
"E02003972","Allerdale 008","E07000026","Allerdale","E12000002","North West",640,720,560,160
"E02003973","Allerdale 009","E07000026","Allerdale","E12000002","North West",510,580,450,130
"E02003974","Allerdale 010","E07000026","Allerdale","E12000002","North West",570,650,500,150
"E02003975","Allerdale 011","E07000026","Allerdale","E12000002","North West",750,850,660,190
"E02003976","Allerdale 012","E07000026","Allerdale","E12000002","North West",680,780,590,180
