"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02005692","Wellingborough 001","E07000156","Wellingborough","E12000004","East Midlands",670,760,590,170
"E02005693","Wellingborough 002","E07000156","Wellingborough","E12000004","East Midlands",610,700,540,160
"E02005694","Wellingborough 003","E07000156","Wellingborough","E12000004","East Midlands",840,960,740,210
"E02005695","Wellingborough 004","E07000156","Wellingborough","E12000004","East Midlands",580,660,510,150
"E02005696","Wellingborough 005","E07000156","Wellingborough","E12000004","East Midlands",510,590,450,130
"E02005697","Wellingborough 006","E07000156","Wellingborough","E12000004","East Midlands",540,620,480,140
"E02005698","Wellingborough 007","E07000156","Wellingborough","E12000004","East Midlands",610,690,530,160
"E02005699","Wellingborough 008","E07000156","Wellingborough","E12000004","East Midlands",630,720,550,160
"E02005700","Wellingborough 009","E07000156","Wellingborough","E12000004","East Midlands",770,870,680,190
"E02005701","Wellingborough 010","E07000156","Wellingborough","E12000004","East Midlands",680,770,600,170
