"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02002483","Hartlepool 001","E06000001","Hartlepool","E12000001","North East",600,690,530,160
"E02002484","Hartlepool 002","E06000001","Hartlepool","E12000001","North East",410,470,360,110
"E02002485","Hartlepool 003","E06000001","Hartlepool","E12000001","North East",450,510,390,120
"E02002487","Hartlepool 005","E06000001","Hartlepool","E12000001","North East",440,500,380,130
"E02002488","Hartlepool 006","E06000001","Hartlepool","E12000001","North East",750,850,660,200
"E02002489","Hartlepool 007","E06000001","Hartlepool","E12000001","North East",500,570,440,130
"E02002490","Hartlepool 008","E06000001","Hartlepool","E12000001","North East",510,580,440,140
"E02002491","Hartlepool 009","E06000001","Hartlepool","E12000001","North East",490,560,430,130
"E02002492","Hartlepool 010","E06000001","Hartlepool","E12000001","North East",530,600,470,140
"E02002493","Hartlepool 011","E06000001","Hartlepool","E12000001","North East",640,730,560,170
"E02002494","Hartlepool 012","E06000001","Hartlepool","E12000001","North East",410,480,360,120
"E02006909","Hartlepool 014","E06000001","Hartlepool","E12000001","North East",730,830,640,190
