"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02005893","Newark and Sherwood 001","E07000175","Newark and Sherwood","E12000004","East Midlands",600,680,520,150
"E02005894","Newark and Sherwood 002","E07000175","Newark and Sherwood","E12000004","East Midlands",660,750,580,160
"E02005895","Newark and Sherwood 003","E07000175","Newark and Sherwood","E12000004","East Midlands",770,870,680,190
"E02005896","Newark and Sherwood 004","E07000175","Newark and Sherwood","E12000004","East Midlands",740,840,650,190
"E02005897","Newark and Sherwood 005","E07000175","Newark and Sherwood","E12000004","East Midlands",740,840,660,190
"E02005898","Newark and Sherwood 006","E07000175","Newark and Sherwood","E12000004","East Midlands",630,720,560,160
"E02005899","Newark and Sherwood 007","E07000175","Newark and Sherwood","E12000004","East Midlands",620,700,540,160
"E02005900","Newark and Sherwood 008","E07000175","Newark and Sherwood","E12000004","East Midlands",830,950,730,220
"E02005901","Newark and Sherwood 009","E07000175","Newark and Sherwood","E12000004","East Midlands",710,800,630,180
"E02005902","Newark and Sherwood 010","E07000175","Newark and Sherwood","E12000004","East Midlands",560,640,500,140
"E02005903","Newark and Sherwood 011","E07000175","Newark and Sherwood","E12000004","East Midlands",600,680,530,150
"E02005904","Newark and Sherwood 012","E07000175","Newark and Sherwood","E12000004","East Midlands",850,960,750,210
"E02005905","Newark and Sherwood 013","E07000175","Newark and Sherwood","E12000004","East Midlands",930,1050,810,240
