"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02000464","Havering 001","E09000016","Havering","E12000007","London",660,750,590,170
"E02000465","Havering 002","E09000016","Havering","E12000007","London",720,810,630,180
"E02000466","Havering 003","E09000016","Havering","E12000007","London",740,840,650,190
"E02000467","Havering 004","E09000016","Havering","E12000007","London",630,710,550,160
"E02000468","Havering 005","E09000016","Havering","E12000007","London",810,920,710,200
"E02000469","Havering 006","E09000016","Havering","E12000007","London",700,800,620,180
"E02000470","Havering 007","E09000016","Havering","E12000007","London",870,990,770,220
"E02000471","Havering 008","E09000016","Havering","E12000007","London",970,1110,850,260
"E02000472","Havering 009","E09000016","Havering","E12000007","London",860,980,760,220
"E02000473","Havering 010","E09000016","Havering","E12000007","London",960,1090,850,240
"E02000474","Havering 011","E09000016","Havering","E12000007","London",790,900,700,200
"E02000475","Havering 012","E09000016","Havering","E12000007","London",930,1050,820,240
"E02000476","Havering 013","E09000016","Havering","E12000007","London",730,830,640,190
"E02000477","Havering 014","E09000016","Havering","E12000007","London",1010,1150,890,260
"E02000478","Havering 015","E09000016","Havering","E12000007","London",1090,1250,960,290
"E02000479","Havering 016","E09000016","Havering","E12000007","London",860,970,760,210
"E02000480","Havering 017","E09000016","Havering","E12000007","London",810,920,720,200
"E02000481","Havering 018","E09000016","Havering","E12000007","London",970,1120,830,290
"E02000482","Havering 019","E09000016","Havering","E12000007","London",1140,1300,1000,300
"E02000483","Havering 020","E09000016","Havering","E12000007","London",780,890,680,200
"E02000484","Havering 021","E09000016","Havering","E12000007","London",980,1110,870,250
"E02000485","Havering 022","E09000016","Havering","E12000007","London",940,1070,830,240
"E02000486","Havering 023","E09000016","Havering","E12000007","London",910,1030,800,240
"E02000487","Havering 024","E09000016","Havering","E12000007","London",1120,1280,980,300
"E02000488","Havering 025","E09000016","Havering","E12000007","London",950,1080,830,250
"E02000489","Havering 026","E09000016","Havering","E12000007","London",810,920,710,210
"E02000490","Havering 027","E09000016","Havering","E12000007","London",810,920,710,210
"E02000491","Havering 028","E09000016","Havering","E12000007","London",700,800,620,190
"E02000492","Havering 029","E09000016","Havering","E12000007","London",820,940,720,220
"E02000493","Havering 030","E09000016","Havering","E12000007","London",770,870,680,200
