"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02001768","South Tyneside 001","E08000023","South Tyneside","E12000001","North East",580,660,510,150
"E02001769","South Tyneside 002","E08000023","South Tyneside","E12000001","North East",440,510,380,130
"E02001770","South Tyneside 003","E08000023","South Tyneside","E12000001","North East",650,740,570,170
"E02001771","South Tyneside 004","E08000023","South Tyneside","E12000001","North East",560,640,490,150
"E02001772","South Tyneside 005","E08000023","South Tyneside","E12000001","North East",590,670,510,160
"E02001773","South Tyneside 006","E08000023","South Tyneside","E12000001","North East",720,820,630,190
"E02001774","South Tyneside 007","E08000023","South Tyneside","E12000001","North East",510,580,440,140
"E02001775","South Tyneside 008","E08000023","South Tyneside","E12000001","North East",500,580,440,140
"E02001776","South Tyneside 009","E08000023","South Tyneside","E12000001","North East",550,630,480,150
"E02001777","South Tyneside 010","E08000023","South Tyneside","E12000001","North East",640,730,560,170
"E02001778","South Tyneside 011","E08000023","South Tyneside","E12000001","North East",490,560,430,130
"E02001779","South Tyneside 012","E08000023","South Tyneside","E12000001","North East",470,540,410,130
"E02001780","South Tyneside 013","E08000023","South Tyneside","E12000001","North East",550,630,480,150
"E02001781","South Tyneside 014","E08000023","South Tyneside","E12000001","North East",470,540,410,130
"E02001782","South Tyneside 015","E08000023","South Tyneside","E12000001","North East",540,610,470,150
"E02001783","South Tyneside 016","E08000023","South Tyneside","E12000001","North East",500,570,430,140
"E02001784","South Tyneside 017","E08000023","South Tyneside","E12000001","North East",560,640,490,150
"E02001785","South Tyneside 018","E08000023","South Tyneside","E12000001","North East",600,680,520,160
"E02001786","South Tyneside 019","E08000023","South Tyneside","E12000001","North East",550,630,470,150
"E02001787","South Tyneside 020","E08000023","South Tyneside","E12000001","North East",560,640,490,150
"E02001788","South Tyneside 021","E08000023","South Tyneside","E12000001","North East",580,670,510,150
"E02001789","South Tyneside 022","E08000023","South Tyneside","E12000001","North East",960,1130,820,320
"E02001790","South Tyneside 023","E08000023","South Tyneside","E12000001","North East",740,850,650,200
