"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004269","West Dorset 001","E07000052","West Dorset","E12000009","South West",640,730,560,160
"E02004270","West Dorset 002","E07000052","West Dorset","E12000009","South West",780,880,680,200
"E02004271","West Dorset 003","E07000052","West Dorset","E12000009","South West",680,770,600,170
"E02004272","West Dorset 004","E07000052","West Dorset","E12000009","South West",770,880,680,190
"E02004273","West Dorset 005","E07000052","West Dorset","E12000009","South West",650,740,570,170
"E02004274","West Dorset 006","E07000052","West Dorset","E12000009","South West",630,710,550,160
"E02004275","West Dorset 007","E07000052","West Dorset","E12000009","South West",710,800,630,180
"E02004276","West Dorset 008","E07000052","West Dorset","E12000009","South West",610,690,540,160
"E02004277","West Dorset 009","E07000052","West Dorset","E12000009","South West",710,800,620,180
"E02004278","West Dorset 010","E07000052","West Dorset","E12000009","South West",780,890,690,190
"E02004279","West Dorset 011","E07000052","West Dorset","E12000009","South West",750,840,660,190
"E02004280","West Dorset 012","E07000052","West Dorset","E12000009","South West",700,790,620,170
