"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02000313","Greenwich 001","E09000011","Greenwich","E12000007","London",690,780,610,180
"E02000314","Greenwich 002","E09000011","Greenwich","E12000007","London",680,790,580,220
"E02000315","Greenwich 003","E09000011","Greenwich","E12000007","London",700,810,610,200
"E02000316","Greenwich 004","E09000011","Greenwich","E12000007","London",800,920,700,220
"E02000317","Greenwich 005","E09000011","Greenwich","E12000007","London",700,790,610,180
"E02000318","Greenwich 006","E09000011","Greenwich","E12000007","London",710,810,620,190
"E02000319","Greenwich 007","E09000011","Greenwich","E12000007","London",710,810,620,190
"E02000320","Greenwich 008","E09000011","Greenwich","E12000007","London",790,890,690,200
"E02000321","Greenwich 009","E09000011","Greenwich","E12000007","London",700,790,620,180
"E02000323","Greenwich 011","E09000011","Greenwich","E12000007","London",620,720,540,180
"E02000324","Greenwich 012","E09000011","Greenwich","E12000007","London",750,850,660,190
"E02000326","Greenwich 014","E09000011","Greenwich","E12000007","London",940,1060,830,230
"E02000327","Greenwich 015","E09000011","Greenwich","E12000007","London",760,870,660,210
"E02000328","Greenwich 016","E09000011","Greenwich","E12000007","London",1030,1180,910,270
"E02000329","Greenwich 017","E09000011","Greenwich","E12000007","London",830,940,730,210
"E02000331","Greenwich 019","E09000011","Greenwich","E12000007","London",790,900,700,200
"E02000332","Greenwich 020","E09000011","Greenwich","E12000007","London",990,1120,870,250
"E02000333","Greenwich 021","E09000011","Greenwich","E12000007","London",1200,1360,1050,310
"E02000334","Greenwich 022","E09000011","Greenwich","E12000007","London",880,1000,780,220
"E02000335","Greenwich 023","E09000011","Greenwich","E12000007","London",1010,1150,890,250
"E02000337","Greenwich 025","E09000011","Greenwich","E12000007","London",830,940,720,220
"E02000339","Greenwich 027","E09000011","Greenwich","E12000007","London",1040,1180,920,260
"E02000340","Greenwich 028","E09000011","Greenwich","E12000007","London",910,1030,800,240
"E02000341","Greenwich 029","E09000011","Greenwich","E12000007","London",710,800,620,180
"E02000342","Greenwich 030","E09000011","Greenwich","E12000007","London",820,930,720,210
"E02000343","Greenwich 031","E09000011","Greenwich","E12000007","London",810,920,720,200
"E02000344","Greenwich 032","E09000011","Greenwich","E12000007","London",1000,1130,880,250
"E02006786","Greenwich 033","E09000011","Greenwich","E12000007","London",790,900,690,210
"E02006927","Greenwich 034","E09000011","Greenwich","E12000007","London",930,1050,820,230
"E02006928","Greenwich 035","E09000011","Greenwich","E12000007","London",900,1040,780,260
"E02006929","Greenwich 036","E09000011","Greenwich","E12000007","London",920,1050,800,240
"E02006930","Greenwich 037","E09000011","Greenwich","E12000007","London",1160,1320,1020,300
"E02006931","Greenwich 038","E09000011","Greenwich","E12000007","London",990,1120,870,250
