"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004485","Chelmsford 001","E07000070","Chelmsford","E12000006","East of England",900,1020,800,230
"E02004486","Chelmsford 002","E07000070","Chelmsford","E12000006","East of England",940,1060,830,230
"E02004487","Chelmsford 003","E07000070","Chelmsford","E12000006","East of England",780,890,690,190
"E02004488","Chelmsford 004","E07000070","Chelmsford","E12000006","East of England",970,1090,850,240
"E02004489","Chelmsford 005","E07000070","Chelmsford","E12000006","East of England",990,1120,870,250
"E02004490","Chelmsford 006","E07000070","Chelmsford","E12000006","East of England",640,730,570,160
"E02004491","Chelmsford 007","E07000070","Chelmsford","E12000006","East of England",1040,1180,920,260
"E02004492","Chelmsford 008","E07000070","Chelmsford","E12000006","East of England",970,1100,850,240
"E02004493","Chelmsford 009","E07000070","Chelmsford","E12000006","East of England",920,1040,810,230
"E02004494","Chelmsford 010","E07000070","Chelmsford","E12000006","East of England",930,1060,810,250
"E02004495","Chelmsford 011","E07000070","Chelmsford","E12000006","East of England",850,960,750,210
"E02004496","Chelmsford 012","E07000070","Chelmsford","E12000006","East of England",1100,1250,970,280
"E02004497","Chelmsford 013","E07000070","Chelmsford","E12000006","East of England",890,1010,790,220
"E02004498","Chelmsford 014","E07000070","Chelmsford","E12000006","East of England",790,890,690,200
"E02004499","Chelmsford 015","E07000070","Chelmsford","E12000006","East of England",990,1130,870,260
"E02004500","Chelmsford 016","E07000070","Chelmsford","E12000006","East of England",960,1090,850,240
"E02004501","Chelmsford 017","E07000070","Chelmsford","E12000006","East of England",850,960,750,210
"E02004502","Chelmsford 018","E07000070","Chelmsford","E12000006","East of England",860,970,760,220
"E02004503","Chelmsford 019","E07000070","Chelmsford","E12000006","East of England",880,1000,780,220
"E02004504","Chelmsford 020","E07000070","Chelmsford","E12000006","East of England",990,1120,870,250
"E02004505","Chelmsford 021","E07000070","Chelmsford","E12000006","East of England",760,860,670,190
