"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02006344","Guildford 001","E07000209","Guildford","E12000008","South East",1100,1240,970,270
"E02006345","Guildford 002","E07000209","Guildford","E12000008","South East",1080,1220,950,270
"E02006346","Guildford 003","E07000209","Guildford","E12000008","South East",1170,1320,1030,290
"E02006347","Guildford 004","E07000209","Guildford","E12000008","South East",1030,1170,910,250
"E02006348","Guildford 005","E07000209","Guildford","E12000008","South East",1040,1170,920,260
"E02006349","Guildford 006","E07000209","Guildford","E12000008","South East",1020,1150,900,250
"E02006350","Guildford 007","E07000209","Guildford","E12000008","South East",830,940,730,210
"E02006351","Guildford 008","E07000209","Guildford","E12000008","South East",1020,1160,900,250
"E02006352","Guildford 009","E07000209","Guildford","E12000008","South East",1020,1160,900,260
"E02006353","Guildford 010","E07000209","Guildford","E12000008","South East",830,940,740,200
"E02006354","Guildford 011","E07000209","Guildford","E12000008","South East",1300,1470,1140,330
"E02006355","Guildford 012","E07000209","Guildford","E12000008","South East",820,940,720,230
"E02006356","Guildford 013","E07000209","Guildford","E12000008","South East",1120,1270,980,290
"E02006357","Guildford 014","E07000209","Guildford","E12000008","South East",990,1120,880,240
"E02006358","Guildford 015","E07000209","Guildford","E12000008","South East",1090,1270,930,340
"E02006359","Guildford 016","E07000209","Guildford","E12000008","South East",1240,1410,1090,320
"E02006360","Guildford 017","E07000209","Guildford","E12000008","South East",1120,1270,990,280
"E02006361","Guildford 018","E07000209","Guildford","E12000008","South East",1120,1270,990,280
