"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02005584","Norwich 001","E07000148","Norwich","E12000006","East of England",670,760,590,170
"E02005585","Norwich 002","E07000148","Norwich","E12000006","East of England",560,640,490,140
"E02005586","Norwich 003","E07000148","Norwich","E12000006","East of England",700,800,620,190
"E02005587","Norwich 004","E07000148","Norwich","E12000006","East of England",600,680,530,150
"E02005588","Norwich 005","E07000148","Norwich","E12000006","East of England",690,790,610,180
"E02005589","Norwich 006","E07000148","Norwich","E12000006","East of England",640,730,570,160
"E02005590","Norwich 007","E07000148","Norwich","E12000006","East of England",590,680,510,170
"E02005592","Norwich 009","E07000148","Norwich","E12000006","East of England",950,1080,830,250
"E02005593","Norwich 010","E07000148","Norwich","E12000006","East of England",660,770,560,210
"E02005594","Norwich 011","E07000148","Norwich","E12000006","East of England",770,880,680,200
"E02005595","Norwich 012","E07000148","Norwich","E12000006","East of England",880,1000,780,230
"E02005596","Norwich 013","E07000148","Norwich","E12000006","East of England",610,700,540,160
"E02006907","Norwich 014","E07000148","Norwich","E12000006","East of England",790,910,690,230
"E02006908","Norwich 015","E07000148","Norwich","E12000006","East of England",730,830,640,190
