"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02000127","Bromley 001","E09000006","Bromley","E12000007","London",730,830,640,190
"E02000128","Bromley 002","E09000006","Bromley","E12000007","London",980,1100,860,240
"E02000130","Bromley 004","E09000006","Bromley","E12000007","London",980,1110,870,250
"E02000131","Bromley 005","E09000006","Bromley","E12000007","London",860,990,750,240
"E02000132","Bromley 006","E09000006","Bromley","E12000007","London",980,1120,860,260
"E02000133","Bromley 007","E09000006","Bromley","E12000007","London",1270,1450,1110,330
"E02000134","Bromley 008","E09000006","Bromley","E12000007","London",990,1120,870,260
"E02000135","Bromley 009","E09000006","Bromley","E12000007","London",700,810,610,200
"E02000136","Bromley 010","E09000006","Bromley","E12000007","London",880,1000,770,220
"E02000137","Bromley 011","E09000006","Bromley","E12000007","London",1100,1250,970,280
"E02000138","Bromley 012","E09000006","Bromley","E12000007","London",1150,1320,1010,300
"E02000139","Bromley 013","E09000006","Bromley","E12000007","London",1130,1280,990,280
"E02000140","Bromley 014","E09000006","Bromley","E12000007","London",690,780,610,180
"E02000141","Bromley 015","E09000006","Bromley","E12000007","London",920,1040,810,230
"E02000142","Bromley 016","E09000006","Bromley","E12000007","London",1190,1340,1050,300
"E02000144","Bromley 018","E09000006","Bromley","E12000007","London",1180,1340,1040,300
"E02000145","Bromley 019","E09000006","Bromley","E12000007","London",720,820,630,180
"E02000146","Bromley 020","E09000006","Bromley","E12000007","London",990,1120,870,250
"E02000147","Bromley 021","E09000006","Bromley","E12000007","London",1230,1390,1080,320
"E02000148","Bromley 022","E09000006","Bromley","E12000007","London",1180,1380,1010,370
"E02000149","Bromley 023","E09000006","Bromley","E12000007","London",830,940,740,210
"E02000150","Bromley 024","E09000006","Bromley","E12000007","London",1140,1300,1010,290
"E02000151","Bromley 025","E09000006","Bromley","E12000007","London",1210,1380,1060,320
"E02000152","Bromley 026","E09000006","Bromley","E12000007","London",860,970,750,220
"E02000153","Bromley 027","E09000006","Bromley","E12000007","London",1310,1530,1120,410
"E02000154","Bromley 028","E09000006","Bromley","E12000007","London",1070,1210,940,270
"E02000155","Bromley 029","E09000006","Bromley","E12000007","London",870,990,770,230
"E02000156","Bromley 030","E09000006","Bromley","E12000007","London",1070,1210,940,270
"E02000157","Bromley 031","E09000006","Bromley","E12000007","London",1140,1290,1000,300
"E02000158","Bromley 032","E09000006","Bromley","E12000007","London",900,1020,790,230
"E02000159","Bromley 033","E09000006","Bromley","E12000007","London",1130,1290,990,300
"E02000160","Bromley 034","E09000006","Bromley","E12000007","London",1070,1220,950,270
"E02000161","Bromley 035","E09000006","Bromley","E12000007","London",1120,1270,990,280
"E02000162","Bromley 036","E09000006","Bromley","E12000007","London",910,1030,800,230
"E02000163","Bromley 037","E09000006","Bromley","E12000007","London",1110,1250,980,280
"E02000165","Bromley 039","E09000006","Bromley","E12000007","London",1020,1160,900,260
"E02006782","Bromley 040","E09000006","Bromley","E12000007","London",910,1030,800,230
"E02006787","Bromley 041","E09000006","Bromley","E12000007","London",1070,1210,950,270
"E02006789","Bromley 042","E09000006","Bromley","E12000007","London",920,1050,810,240
