"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02002615","Blackburn with Darwen 001","E06000008","Blackburn with Darwen","E12000002","North West",590,670,520,150
"E02002616","Blackburn with Darwen 002","E06000008","Blackburn with Darwen","E12000002","North West",850,1020,720,300
"E02002617","Blackburn with Darwen 003","E06000008","Blackburn with Darwen","E12000002","North West",640,820,500,320
"E02002618","Blackburn with Darwen 004","E06000008","Blackburn with Darwen","E12000002","North West",760,1010,580,440
"E02002619","Blackburn with Darwen 005","E06000008","Blackburn with Darwen","E12000002","North West",590,690,500,200
"E02002620","Blackburn with Darwen 006","E06000008","Blackburn with Darwen","E12000002","North West",450,520,390,130
"E02002621","Blackburn with Darwen 007","E06000008","Blackburn with Darwen","E12000002","North West",580,740,450,290
"E02002622","Blackburn with Darwen 008","E06000008","Blackburn with Darwen","E12000002","North West",510,590,450,140
"E02002623","Blackburn with Darwen 009","E06000008","Blackburn with Darwen","E12000002","North West",500,570,440,130
"E02002624","Blackburn with Darwen 010","E06000008","Blackburn with Darwen","E12000002","North West",860,970,760,220
"E02002625","Blackburn with Darwen 011","E06000008","Blackburn with Darwen","E12000002","North West",610,700,530,170
"E02002626","Blackburn with Darwen 012","E06000008","Blackburn with Darwen","E12000002","North West",600,680,530,150
"E02002627","Blackburn with Darwen 013","E06000008","Blackburn with Darwen","E12000002","North West",890,1030,780,250
"E02002628","Blackburn with Darwen 014","E06000008","Blackburn with Darwen","E12000002","North West",600,680,530,150
"E02002629","Blackburn with Darwen 015","E06000008","Blackburn with Darwen","E12000002","North West",510,580,450,130
"E02002630","Blackburn with Darwen 016","E06000008","Blackburn with Darwen","E12000002","North West",560,630,490,140
"E02002631","Blackburn with Darwen 017","E06000008","Blackburn with Darwen","E12000002","North West",670,760,590,170
"E02002632","Blackburn with Darwen 018","E06000008","Blackburn with Darwen","E12000002","North West",980,1110,860,250
