"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02003279","Southend-on-Sea 001","E06000033","Southend-on-Sea","E12000006","East of England",710,800,620,180
"E02003280","Southend-on-Sea 002","E06000033","Southend-on-Sea","E12000006","East of England",690,780,610,170
"E02003281","Southend-on-Sea 003","E06000033","Southend-on-Sea","E12000006","East of England",710,810,630,180
"E02003282","Southend-on-Sea 004","E06000033","Southend-on-Sea","E12000006","East of England",760,860,670,190
"E02003283","Southend-on-Sea 005","E06000033","Southend-on-Sea","E12000006","East of England",720,820,640,180
"E02003284","Southend-on-Sea 006","E06000033","Southend-on-Sea","E12000006","East of England",690,780,610,170
"E02003285","Southend-on-Sea 007","E06000033","Southend-on-Sea","E12000006","East of England",770,880,680,200
"E02003286","Southend-on-Sea 008","E06000033","Southend-on-Sea","E12000006","East of England",1010,1140,890,250
"E02003287","Southend-on-Sea 009","E06000033","Southend-on-Sea","E12000006","East of England",710,810,630,180
"E02003288","Southend-on-Sea 010","E06000033","Southend-on-Sea","E12000006","East of England",580,660,510,150
"E02003289","Southend-on-Sea 011","E06000033","Southend-on-Sea","E12000006","East of England",910,1040,810,230
"E02003290","Southend-on-Sea 012","E06000033","Southend-on-Sea","E12000006","East of England",820,930,720,210
"E02003291","Southend-on-Sea 013","E06000033","Southend-on-Sea","E12000006","East of England",680,770,600,170
"E02003292","Southend-on-Sea 014","E06000033","Southend-on-Sea","E12000006","East of England",630,730,550,180
"E02003293","Southend-on-Sea 015","E06000033","Southend-on-Sea","E12000006","East of England",690,790,610,180
"E02003294","Southend-on-Sea 016","E06000033","Southend-on-Sea","E12000006","East of England",850,970,750,210
"E02003295","Southend-on-Sea 017","E06000033","Southend-on-Sea","E12000006","East of England",760,860,670,190
