"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02002559","Darlington 001","E06000005","Darlington","E12000001","North East",850,980,750,230
"E02002560","Darlington 002","E06000005","Darlington","E12000001","North East",680,780,600,180
"E02002561","Darlington 003","E06000005","Darlington","E12000001","North East",670,770,590,180
"E02002562","Darlington 004","E06000005","Darlington","E12000001","North East",450,510,390,130
"E02002563","Darlington 005","E06000005","Darlington","E12000001","North East",570,650,500,150
"E02002564","Darlington 006","E06000005","Darlington","E12000001","North East",550,620,480,140
"E02002565","Darlington 007","E06000005","Darlington","E12000001","North East",620,710,540,170
"E02002566","Darlington 008","E06000005","Darlington","E12000001","North East",510,590,450,150
"E02002567","Darlington 009","E06000005","Darlington","E12000001","North East",490,560,430,130
"E02002568","Darlington 010","E06000005","Darlington","E12000001","North East",880,1010,770,240
"E02002569","Darlington 011","E06000005","Darlington","E12000001","North East",810,920,710,220
"E02002570","Darlington 012","E06000005","Darlington","E12000001","North East",480,550,420,130
"E02002571","Darlington 013","E06000005","Darlington","E12000001","North East",520,600,460,140
"E02002572","Darlington 014","E06000005","Darlington","E12000001","North East",540,620,470,140
"E02002573","Darlington 015","E06000005","Darlington","E12000001","North East",740,850,650,200
