"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02003616","Bedford 001","E06000055","Bedford","E12000006","East of England",970,1100,860,240
"E02003617","Bedford 002","E06000055","Bedford","E12000006","East of England",940,1060,830,230
"E02003618","Bedford 003","E06000055","Bedford","E12000006","East of England",810,920,720,200
"E02003619","Bedford 004","E06000055","Bedford","E12000006","East of England",810,920,720,210
"E02003620","Bedford 005","E06000055","Bedford","E12000006","East of England",820,920,720,200
"E02003621","Bedford 006","E06000055","Bedford","E12000006","East of England",850,960,750,210
"E02003622","Bedford 007","E06000055","Bedford","E12000006","East of England",660,750,580,170
"E02003623","Bedford 008","E06000055","Bedford","E12000006","East of England",1010,1140,890,260
"E02003624","Bedford 009","E06000055","Bedford","E12000006","East of England",830,940,730,210
"E02003625","Bedford 010","E06000055","Bedford","E12000006","East of England",640,730,570,170
"E02003626","Bedford 011","E06000055","Bedford","E12000006","East of England",900,1020,800,220
"E02003627","Bedford 012","E06000055","Bedford","E12000006","East of England",720,820,630,190
"E02003628","Bedford 013","E06000055","Bedford","E12000006","East of England",640,730,560,170
"E02003629","Bedford 014","E06000055","Bedford","E12000006","East of England",640,720,560,160
"E02003630","Bedford 015","E06000055","Bedford","E12000006","East of England",660,750,580,170
"E02003631","Bedford 016","E06000055","Bedford","E12000006","East of England",760,860,670,190
"E02003632","Bedford 017","E06000055","Bedford","E12000006","East of England",730,830,650,190
"E02003633","Bedford 018","E06000055","Bedford","E12000006","East of England",720,810,630,180
"E02003634","Bedford 019","E06000055","Bedford","E12000006","East of England",790,900,700,200
"E02003635","Bedford 020","E06000055","Bedford","E12000006","East of England",860,980,760,210
