"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004956","Three Rivers 001","E07000102","Three Rivers","E12000006","East of England",900,1020,800,220
"E02004957","Three Rivers 002","E07000102","Three Rivers","E12000006","East of England",910,1030,810,230
"E02004958","Three Rivers 003","E07000102","Three Rivers","E12000006","East of England",1020,1160,900,250
"E02004959","Three Rivers 004","E07000102","Three Rivers","E12000006","East of England",1180,1340,1040,300
"E02004960","Three Rivers 005","E07000102","Three Rivers","E12000006","East of England",1250,1430,1090,340
"E02004961","Three Rivers 006","E07000102","Three Rivers","E12000006","East of England",1140,1320,980,330
"E02004962","Three Rivers 007","E07000102","Three Rivers","E12000006","East of England",1010,1150,890,250
"E02004963","Three Rivers 008","E07000102","Three Rivers","E12000006","East of England",830,940,730,210
"E02004964","Three Rivers 009","E07000102","Three Rivers","E12000006","East of England",830,940,730,210
"E02004965","Three Rivers 010","E07000102","Three Rivers","E12000006","East of England",850,970,750,220
"E02004966","Three Rivers 011","E07000102","Three Rivers","E12000006","East of England",1340,1590,1130,470
"E02004967","Three Rivers 012","E07000102","Three Rivers","E12000006","East of England",660,740,580,160
