"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02003742","Fenland 001","E07000010","Fenland","E12000006","East of England",630,720,550,160
"E02003743","Fenland 002","E07000010","Fenland","E12000006","East of England",590,670,520,150
"E02003744","Fenland 003","E07000010","Fenland","E12000006","East of England",640,730,560,170
"E02003745","Fenland 004","E07000010","Fenland","E12000006","East of England",640,720,560,160
"E02003746","Fenland 005","E07000010","Fenland","E12000006","East of England",660,750,590,170
"E02003747","Fenland 006","E07000010","Fenland","E12000006","East of England",640,720,560,160
"E02003748","Fenland 007","E07000010","Fenland","E12000006","East of England",590,670,520,150
"E02003749","Fenland 008","E07000010","Fenland","E12000006","East of England",710,800,620,180
"E02003750","Fenland 009","E07000010","Fenland","E12000006","East of England",630,720,560,160
"E02003751","Fenland 010","E07000010","Fenland","E12000006","East of England",720,820,630,180
"E02003752","Fenland 011","E07000010","Fenland","E12000006","East of England",670,760,590,170
