"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004636","Gloucester 001","E07000081","Gloucester","E12000009","South West",800,900,700,200
"E02004637","Gloucester 002","E07000081","Gloucester","E12000009","South West",670,760,590,170
"E02004638","Gloucester 003","E07000081","Gloucester","E12000009","South West",770,870,680,190
"E02004639","Gloucester 004","E07000081","Gloucester","E12000009","South West",610,690,530,160
"E02004640","Gloucester 005","E07000081","Gloucester","E12000009","South West",550,630,480,150
"E02004641","Gloucester 006","E07000081","Gloucester","E12000009","South West",680,770,600,170
"E02004642","Gloucester 007","E07000081","Gloucester","E12000009","South West",790,900,690,210
"E02004643","Gloucester 008","E07000081","Gloucester","E12000009","South West",590,680,520,160
"E02004644","Gloucester 009","E07000081","Gloucester","E12000009","South West",630,720,560,160
"E02004645","Gloucester 010","E07000081","Gloucester","E12000009","South West",870,980,760,220
"E02004646","Gloucester 011","E07000081","Gloucester","E12000009","South West",540,610,470,140
"E02004647","Gloucester 012","E07000081","Gloucester","E12000009","South West",620,710,550,160
"E02004648","Gloucester 013","E07000081","Gloucester","E12000009","South West",610,690,530,160
"E02004649","Gloucester 014","E07000081","Gloucester","E12000009","South West",880,1010,760,240
"E02004650","Gloucester 015","E07000081","Gloucester","E12000009","South West",730,830,640,200
