"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02005189","Chorley 001","E07000118","Chorley","E12000002","North West",550,620,490,140
"E02005190","Chorley 002","E07000118","Chorley","E12000002","North West",820,930,720,220
"E02005191","Chorley 003","E07000118","Chorley","E12000002","North West",740,850,650,210
"E02005192","Chorley 004","E07000118","Chorley","E12000002","North West",990,1120,870,250
"E02005193","Chorley 005","E07000118","Chorley","E12000002","North West",800,910,710,200
"E02005194","Chorley 006","E07000118","Chorley","E12000002","North West",700,790,620,170
"E02005195","Chorley 007","E07000118","Chorley","E12000002","North West",730,840,640,200
"E02005196","Chorley 008","E07000118","Chorley","E12000002","North West",710,800,620,180
"E02005197","Chorley 009","E07000118","Chorley","E12000002","North West",570,640,500,140
"E02005198","Chorley 010","E07000118","Chorley","E12000002","North West",630,710,550,160
"E02005199","Chorley 011","E07000118","Chorley","E12000002","North West",680,790,580,210
"E02005200","Chorley 012","E07000118","Chorley","E12000002","North West",740,840,650,190
"E02005201","Chorley 013","E07000118","Chorley","E12000002","North West",690,780,610,170
"E02005202","Chorley 014","E07000118","Chorley","E12000002","North West",700,790,610,180
