"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02006118","Cannock Chase 001","E07000192","Cannock Chase","E12000005","West Midlands",690,790,610,180
"E02006119","Cannock Chase 002","E07000192","Cannock Chase","E12000005","West Midlands",590,670,510,150
"E02006120","Cannock Chase 003","E07000192","Cannock Chase","E12000005","West Midlands",640,730,570,160
"E02006121","Cannock Chase 004","E07000192","Cannock Chase","E12000005","West Midlands",620,700,540,150
"E02006122","Cannock Chase 005","E07000192","Cannock Chase","E12000005","West Midlands",650,740,580,170
"E02006123","Cannock Chase 006","E07000192","Cannock Chase","E12000005","West Midlands",730,830,640,190
"E02006124","Cannock Chase 007","E07000192","Cannock Chase","E12000005","West Midlands",530,600,470,140
"E02006125","Cannock Chase 008","E07000192","Cannock Chase","E12000005","West Midlands",580,660,510,150
"E02006126","Cannock Chase 009","E07000192","Cannock Chase","E12000005","West Midlands",620,710,550,160
"E02006127","Cannock Chase 010","E07000192","Cannock Chase","E12000005","West Midlands",910,1050,800,250
"E02006128","Cannock Chase 011","E07000192","Cannock Chase","E12000005","West Midlands",660,750,580,170
"E02006129","Cannock Chase 012","E07000192","Cannock Chase","E12000005","West Midlands",510,580,450,130
"E02006130","Cannock Chase 013","E07000192","Cannock Chase","E12000005","West Midlands",640,720,560,160
