"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004896","Hertsmere 001","E07000098","Hertsmere","E12000006","East of England",920,1040,810,230
"E02004897","Hertsmere 002","E07000098","Hertsmere","E12000006","East of England",890,1010,780,220
"E02004898","Hertsmere 003","E07000098","Hertsmere","E12000006","East of England",820,940,720,210
"E02004899","Hertsmere 004","E07000098","Hertsmere","E12000006","East of England",1010,1140,890,250
"E02004900","Hertsmere 005","E07000098","Hertsmere","E12000006","East of England",1160,1320,1010,300
"E02004901","Hertsmere 006","E07000098","Hertsmere","E12000006","East of England",720,820,630,190
"E02004902","Hertsmere 007","E07000098","Hertsmere","E12000006","East of England",790,890,690,200
"E02004903","Hertsmere 008","E07000098","Hertsmere","E12000006","East of England",930,1060,820,240
"E02004904","Hertsmere 009","E07000098","Hertsmere","E12000006","East of England",830,950,730,210
"E02004905","Hertsmere 010","E07000098","Hertsmere","E12000006","East of England",1090,1240,960,280
"E02004906","Hertsmere 011","E07000098","Hertsmere","E12000006","East of England",900,1020,790,230
"E02004907","Hertsmere 012","E07000098","Hertsmere","E12000006","East of England",900,1020,800,230
"E02004908","Hertsmere 013","E07000098","Hertsmere","E12000006","East of England",960,1090,850,240
