"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004105","North East Derbyshire 001","E07000038","North East Derbyshire","E12000004","East Midlands",700,790,620,180
"E02004106","North East Derbyshire 002","E07000038","North East Derbyshire","E12000004","East Midlands",740,840,650,190
"E02004108","North East Derbyshire 004","E07000038","North East Derbyshire","E12000004","East Midlands",680,770,590,180
"E02004109","North East Derbyshire 005","E07000038","North East Derbyshire","E12000004","East Midlands",790,890,690,200
"E02004110","North East Derbyshire 006","E07000038","North East Derbyshire","E12000004","East Midlands",950,1090,820,270
"E02004111","North East Derbyshire 007","E07000038","North East Derbyshire","E12000004","East Midlands",640,730,570,160
"E02004112","North East Derbyshire 008","E07000038","North East Derbyshire","E12000004","East Midlands",790,900,700,200
"E02004113","North East Derbyshire 009","E07000038","North East Derbyshire","E12000004","East Midlands",550,620,480,140
"E02004114","North East Derbyshire 010","E07000038","North East Derbyshire","E12000004","East Midlands",780,890,690,200
"E02004115","North East Derbyshire 011","E07000038","North East Derbyshire","E12000004","East Midlands",660,740,580,160
"E02004116","North East Derbyshire 012","E07000038","North East Derbyshire","E12000004","East Midlands",550,630,480,140
"E02004117","North East Derbyshire 013","E07000038","North East Derbyshire","E12000004","East Midlands",610,690,540,150
"E02006804","North East Derbyshire 014","E07000038","North East Derbyshire","E12000004","East Midlands",610,690,540,160
