"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02003931","Cornwall 001","E06000052","Cornwall","E12000009","South West",610,690,540,160
"E02003932","Cornwall 002","E06000052","Cornwall","E12000009","South West",650,740,580,170
"E02003933","Cornwall 003","E06000052","Cornwall","E12000009","South West",590,670,520,150
"E02003934","Cornwall 004","E06000052","Cornwall","E12000009","South West",650,730,570,160
"E02003935","Cornwall 005","E06000052","Cornwall","E12000009","South West",630,710,550,160
"E02003936","Cornwall 006","E06000052","Cornwall","E12000009","South West",680,770,600,170
"E02003937","Cornwall 007","E06000052","Cornwall","E12000009","South West",650,730,570,160
"E02003938","Cornwall 008","E06000052","Cornwall","E12000009","South West",630,710,560,160
"E02003939","Cornwall 009","E06000052","Cornwall","E12000009","South West",640,720,560,160
"E02003892","Cornwall 010","E06000052","Cornwall","E12000009","South West",690,780,610,170
"E02003940","Cornwall 011","E06000052","Cornwall","E12000009","South West",710,810,630,180
"E02003893","Cornwall 012","E06000052","Cornwall","E12000009","South West",700,790,620,170
"E02003894","Cornwall 013","E06000052","Cornwall","E12000009","South West",630,710,560,160
"E02003941","Cornwall 014","E06000052","Cornwall","E12000009","South West",620,700,550,150
"E02003942","Cornwall 015","E06000052","Cornwall","E12000009","South West",590,670,520,150
"E02003895","Cornwall 016","E06000052","Cornwall","E12000009","South West",640,730,570,160
"E02003896","Cornwall 017","E06000052","Cornwall","E12000009","South West",570,650,500,140
"E02003952","Cornwall 018","E06000052","Cornwall","E12000009","South West",610,690,540,150
"E02003953","Cornwall 019","E06000052","Cornwall","E12000009","South West",620,700,540,160
"E02003954","Cornwall 020","E06000052","Cornwall","E12000009","South West",620,710,550,160
"E02003955","Cornwall 021","E06000052","Cornwall","E12000009","South West",610,690,540,150
"E02003897","Cornwall 022","E06000052","Cornwall","E12000009","South West",870,980,770,220
"E02003898","Cornwall 023","E06000052","Cornwall","E12000009","South West",750,840,660,190
"E02003956","Cornwall 024","E06000052","Cornwall","E12000009","South West",590,670,520,150
"E02003899","Cornwall 025","E06000052","Cornwall","E12000009","South West",640,720,560,160
"E02003900","Cornwall 026","E06000052","Cornwall","E12000009","South West",730,830,650,180
