"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02002726","North East Lincolnshire 001","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",560,630,490,140
"E02002727","North East Lincolnshire 002","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",340,400,290,100
"E02002728","North East Lincolnshire 003","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",510,580,450,130
"E02002729","North East Lincolnshire 004","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",610,690,530,150
"E02002730","North East Lincolnshire 005","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",530,610,470,140
"E02002731","North East Lincolnshire 006","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",530,610,460,150
"E02002732","North East Lincolnshire 007","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",750,850,660,190
"E02002733","North East Lincolnshire 008","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",590,670,520,150
"E02002734","North East Lincolnshire 009","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",570,650,500,140
"E02002735","North East Lincolnshire 010","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",590,670,520,150
"E02002736","North East Lincolnshire 011","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",550,630,480,150
"E02002737","North East Lincolnshire 012","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",640,720,560,160
"E02002738","North East Lincolnshire 013","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",660,750,580,170
"E02002739","North East Lincolnshire 014","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",560,630,490,150
"E02002740","North East Lincolnshire 015","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",510,580,450,130
"E02002741","North East Lincolnshire 016","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",690,780,610,170
"E02002742","North East Lincolnshire 017","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",670,770,590,180
"E02002743","North East Lincolnshire 018","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",520,590,450,140
"E02002744","North East Lincolnshire 019","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",460,530,400,140
"E02002745","North East Lincolnshire 020","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",640,720,560,170
"E02002746","North East Lincolnshire 021","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",690,780,610,170
"E02002747","North East Lincolnshire 022","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",690,780,610,180
"E02002748","North East Lincolnshire 023","E06000012","North East Lincolnshire","E12000003","Yorkshire and The Humber",660,750,570,180
