"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02006302","Waveney 001","E07000206","Waveney","E12000006","East of England",770,870,680,200
"E02006303","Waveney 002","E07000206","Waveney","E12000006","East of England",600,680,530,150
"E02006304","Waveney 003","E07000206","Waveney","E12000006","East of England",610,690,530,160
"E02006305","Waveney 004","E07000206","Waveney","E12000006","East of England",590,670,510,160
"E02006306","Waveney 005","E07000206","Waveney","E12000006","East of England",580,660,510,150
"E02006307","Waveney 006","E07000206","Waveney","E12000006","East of England",700,800,620,180
"E02006308","Waveney 007","E07000206","Waveney","E12000006","East of England",520,600,460,140
"E02006309","Waveney 008","E07000206","Waveney","E12000006","East of England",550,630,480,150
"E02006310","Waveney 009","E07000206","Waveney","E12000006","East of England",730,830,650,190
"E02006311","Waveney 010","E07000206","Waveney","E12000006","East of England",600,680,530,150
"E02006312","Waveney 011","E07000206","Waveney","E12000006","East of England",740,840,650,180
"E02006313","Waveney 012","E07000206","Waveney","E12000006","East of England",630,720,560,160
"E02006314","Waveney 013","E07000206","Waveney","E12000006","East of England",710,800,620,180
"E02006315","Waveney 014","E07000206","Waveney","E12000006","East of England",690,790,610,180
"E02006316","Waveney 015","E07000206","Waveney","E12000006","East of England",630,710,550,160
