"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02006158","Newcastle-under-Lyme 001","E07000195","Newcastle-under-Lyme","E12000005","West Midlands",670,760,590,170
"E02006159","Newcastle-under-Lyme 002","E07000195","Newcastle-under-Lyme","E12000005","West Midlands",530,600,470,140
"E02006160","Newcastle-under-Lyme 003","E07000195","Newcastle-under-Lyme","E12000005","West Midlands",540,610,480,140
"E02006161","Newcastle-under-Lyme 004","E07000195","Newcastle-under-Lyme","E12000005","West Midlands",700,800,620,180
"E02006162","Newcastle-under-Lyme 005","E07000195","Newcastle-under-Lyme","E12000005","West Midlands",620,700,540,160
"E02006163","Newcastle-under-Lyme 006","E07000195","Newcastle-under-Lyme","E12000005","West Midlands",570,650,500,140
"E02006164","Newcastle-under-Lyme 007","E07000195","Newcastle-under-Lyme","E12000005","West Midlands",520,590,460,130
"E02006165","Newcastle-under-Lyme 008","E07000195","Newcastle-under-Lyme","E12000005","West Midlands",630,720,550,170
"E02006166","Newcastle-under-Lyme 009","E07000195","Newcastle-under-Lyme","E12000005","West Midlands",720,810,630,180
"E02006167","Newcastle-under-Lyme 010","E07000195","Newcastle-under-Lyme","E12000005","West Midlands",510,570,450,130
"E02006168","Newcastle-under-Lyme 011","E07000195","Newcastle-under-Lyme","E12000005","West Midlands",520,600,460,140
"E02006169","Newcastle-under-Lyme 012","E07000195","Newcastle-under-Lyme","E12000005","West Midlands",610,710,520,200
"E02006170","Newcastle-under-Lyme 013","E07000195","Newcastle-under-Lyme","E12000005","West Midlands",690,790,610,180
"E02006171","Newcastle-under-Lyme 014","E07000195","Newcastle-under-Lyme","E12000005","West Midlands",600,680,520,160
"E02006172","Newcastle-under-Lyme 015","E07000195","Newcastle-under-Lyme","E12000005","West Midlands",820,940,720,210
"E02006173","Newcastle-under-Lyme 016","E07000195","Newcastle-under-Lyme","E12000005","West Midlands",820,930,720,210
