"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02006575","Crawley 001","E07000226","Crawley","E12000008","South East",750,850,660,190
"E02006576","Crawley 002","E07000226","Crawley","E12000008","South East",1020,1150,900,250
"E02006577","Crawley 003","E07000226","Crawley","E12000008","South East",730,830,640,180
"E02006578","Crawley 004","E07000226","Crawley","E12000008","South East",800,910,710,200
"E02006579","Crawley 005","E07000226","Crawley","E12000008","South East",860,970,760,210
"E02006580","Crawley 006","E07000226","Crawley","E12000008","South East",830,940,730,200
"E02006581","Crawley 007","E07000226","Crawley","E12000008","South East",770,870,680,190
"E02006582","Crawley 008","E07000226","Crawley","E12000008","South East",1210,1380,1060,320
"E02006583","Crawley 009","E07000226","Crawley","E12000008","South East",830,950,740,210
"E02006584","Crawley 010","E07000226","Crawley","E12000008","South East",760,870,670,200
"E02006585","Crawley 011","E07000226","Crawley","E12000008","South East",800,910,710,200
"E02006586","Crawley 012","E07000226","Crawley","E12000008","South East",840,950,730,220
"E02006587","Crawley 013","E07000226","Crawley","E12000008","South East",700,790,620,180
