"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02002827","Leicester 001","E06000016","Leicester","E12000004","East Midlands",630,720,560,160
"E02002828","Leicester 002","E06000016","Leicester","E12000004","East Midlands",590,680,520,160
"E02002829","Leicester 003","E06000016","Leicester","E12000004","East Midlands",480,560,420,130
"E02002830","Leicester 004","E06000016","Leicester","E12000004","East Midlands",570,650,500,150
"E02002831","Leicester 005","E06000016","Leicester","E12000004","East Midlands",560,640,490,150
"E02002832","Leicester 006","E06000016","Leicester","E12000004","East Midlands",520,600,450,150
"E02002833","Leicester 007","E06000016","Leicester","E12000004","East Midlands",560,640,480,160
"E02002834","Leicester 008","E06000016","Leicester","E12000004","East Midlands",660,750,580,170
"E02002835","Leicester 009","E06000016","Leicester","E12000004","East Midlands",690,790,600,190
"E02002836","Leicester 010","E06000016","Leicester","E12000004","East Midlands",540,630,470,160
"E02002837","Leicester 011","E06000016","Leicester","E12000004","East Midlands",490,560,430,130
"E02002838","Leicester 012","E06000016","Leicester","E12000004","East Midlands",470,530,410,120
"E02002839","Leicester 013","E06000016","Leicester","E12000004","East Midlands",570,650,500,150
"E02002842","Leicester 016","E06000016","Leicester","E12000004","East Midlands",590,670,520,160
"E02002843","Leicester 017","E06000016","Leicester","E12000004","East Midlands",510,610,430,180
"E02002844","Leicester 018","E06000016","Leicester","E12000004","East Midlands",420,500,350,150
"E02002845","Leicester 019","E06000016","Leicester","E12000004","East Midlands",520,590,450,140
"E02002846","Leicester 020","E06000016","Leicester","E12000004","East Midlands",740,840,650,190
"E02002847","Leicester 021","E06000016","Leicester","E12000004","East Midlands",620,720,530,190
"E02002848","Leicester 022","E06000016","Leicester","E12000004","East Midlands",490,580,420,150
"E02002849","Leicester 023","E06000016","Leicester","E12000004","East Midlands",580,670,510,160
"E02002851","Leicester 025","E06000016","Leicester","E12000004","East Midlands",680,780,600,180
"E02002852","Leicester 026","E06000016","Leicester","E12000004","East Midlands",490,560,430,130
"E02002853","Leicester 027","E06000016","Leicester","E12000004","East Midlands",640,740,560,190
"E02002854","Leicester 028","E06000016","Leicester","E12000004","East Midlands",550,620,480,140
"E02002855","Leicester 029","E06000016","Leicester","E12000004","East Midlands",710,810,620,180
"E02002856","Leicester 030","E06000016","Leicester","E12000004","East Midlands",770,880,670,210
"E02002857","Leicester 031","E06000016","Leicester","E12000004","East Midlands",610,700,530,160
"E02002858","Leicester 032","E06000016","Leicester","E12000004","East Midlands",980,1120,860,260
"E02002860","Leicester 034","E06000016","Leicester","E12000004","East Midlands",650,740,570,160
"E02002861","Leicester 035","E06000016","Leicester","E12000004","East Midlands",520,600,450,150
"E02002862","Leicester 036","E06000016","Leicester","E12000004","East Midlands",500,570,440,130
"E02006815","Leicester 037","E06000016","Leicester","E12000004","East Midlands",520,590,460,140
"E02006817","Leicester 038","E06000016","Leicester","E12000004","East Midlands",690,790,610,180
"E02006819","Leicester 039","E06000016","Leicester","E12000004","East Midlands",540,610,470,140
"E02006850","Leicester 040","E06000016","Leicester","E12000004","East Midlands",550,670,450,220
"E02006851","Leicester 041","E06000016","Leicester","E12000004","East Midlands",600,780,460,320
