"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02005650","Northampton 001","E07000154","Northampton","E12000004","East Midlands",720,820,630,190
"E02005651","Northampton 002","E07000154","Northampton","E12000004","East Midlands",710,800,620,180
"E02005652","Northampton 003","E07000154","Northampton","E12000004","East Midlands",650,730,570,160
"E02005653","Northampton 004","E07000154","Northampton","E12000004","East Midlands",610,700,540,160
"E02005654","Northampton 005","E07000154","Northampton","E12000004","East Midlands",640,730,560,170
"E02005655","Northampton 006","E07000154","Northampton","E12000004","East Midlands",680,770,590,170
"E02005656","Northampton 007","E07000154","Northampton","E12000004","East Midlands",590,670,520,160
"E02005657","Northampton 008","E07000154","Northampton","E12000004","East Midlands",700,800,620,180
"E02005658","Northampton 009","E07000154","Northampton","E12000004","East Midlands",600,680,530,150
"E02005659","Northampton 010","E07000154","Northampton","E12000004","East Midlands",630,710,550,160
"E02005660","Northampton 011","E07000154","Northampton","E12000004","East Midlands",600,680,530,150
"E02005661","Northampton 012","E07000154","Northampton","E12000004","East Midlands",660,750,580,170
"E02005662","Northampton 013","E07000154","Northampton","E12000004","East Midlands",690,790,610,170
"E02005663","Northampton 014","E07000154","Northampton","E12000004","East Midlands",860,980,760,220
"E02005664","Northampton 015","E07000154","Northampton","E12000004","East Midlands",700,800,620,190
"E02005665","Northampton 016","E07000154","Northampton","E12000004","East Midlands",790,890,690,200
"E02005666","Northampton 017","E07000154","Northampton","E12000004","East Midlands",510,580,450,130
"E02005667","Northampton 018","E07000154","Northampton","E12000004","East Midlands",610,690,540,150
"E02005668","Northampton 019","E07000154","Northampton","E12000004","East Midlands",690,780,610,170
"E02005669","Northampton 020","E07000154","Northampton","E12000004","East Midlands",990,1130,870,260
"E02005670","Northampton 021","E07000154","Northampton","E12000004","East Midlands",500,590,430,150
"E02005671","Northampton 022","E07000154","Northampton","E12000004","East Midlands",770,870,670,200
"E02005672","Northampton 023","E07000154","Northampton","E12000004","East Midlands",640,740,560,180
"E02005673","Northampton 024","E07000154","Northampton","E12000004","East Midlands",600,690,530,160
"E02005674","Northampton 025","E07000154","Northampton","E12000004","East Midlands",670,760,590,170
"E02005675","Northampton 026","E07000154","Northampton","E12000004","East Midlands",660,750,580,170
"E02005676","Northampton 027","E07000154","Northampton","E12000004","East Midlands",650,730,570,170
"E02005677","Northampton 028","E07000154","Northampton","E12000004","East Midlands",730,830,640,190
"E02005678","Northampton 029","E07000154","Northampton","E12000004","East Midlands",840,960,740,220
"E02005679","Northampton 030","E07000154","Northampton","E12000004","East Midlands",900,1030,790,240
"E02005680","Northampton 031","E07000154","Northampton","E12000004","East Midlands",1020,1170,890,280
