"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02006588","Horsham 001","E07000227","Horsham","E12000008","South East",920,1040,820,220
"E02006589","Horsham 002","E07000227","Horsham","E12000008","South East",1110,1250,980,270
"E02006590","Horsham 003","E07000227","Horsham","E12000008","South East",960,1090,850,230
"E02006591","Horsham 004","E07000227","Horsham","E12000008","South East",1010,1140,900,250
"E02006592","Horsham 005","E07000227","Horsham","E12000008","South East",990,1120,870,250
"E02006593","Horsham 006","E07000227","Horsham","E12000008","South East",850,960,750,210
"E02006594","Horsham 007","E07000227","Horsham","E12000008","South East",1000,1130,880,250
"E02006595","Horsham 008","E07000227","Horsham","E12000008","South East",1150,1310,1010,300
"E02006596","Horsham 009","E07000227","Horsham","E12000008","South East",1160,1310,1020,290
"E02006597","Horsham 010","E07000227","Horsham","E12000008","South East",930,1050,820,220
"E02006598","Horsham 011","E07000227","Horsham","E12000008","South East",1010,1150,890,250
"E02006599","Horsham 012","E07000227","Horsham","E12000008","South East",1000,1150,880,260
"E02006600","Horsham 013","E07000227","Horsham","E12000008","South East",770,870,680,190
"E02006601","Horsham 014","E07000227","Horsham","E12000008","South East",840,950,750,210
"E02006602","Horsham 015","E07000227","Horsham","E12000008","South East",1050,1180,920,260
"E02006603","Horsham 016","E07000227","Horsham","E12000008","South East",910,1030,810,220
