"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02006710","Malvern Hills 001","E07000235","Malvern Hills","E12000005","West Midlands",680,780,600,180
"E02006711","Malvern Hills 002","E07000235","Malvern Hills","E12000005","West Midlands",790,890,690,200
"E02006712","Malvern Hills 003","E07000235","Malvern Hills","E12000005","West Midlands",860,1000,740,260
"E02006713","Malvern Hills 004","E07000235","Malvern Hills","E12000005","West Midlands",660,750,580,170
"E02006714","Malvern Hills 005","E07000235","Malvern Hills","E12000005","West Midlands",730,830,640,190
"E02006715","Malvern Hills 006","E07000235","Malvern Hills","E12000005","West Midlands",780,880,680,200
"E02006716","Malvern Hills 007","E07000235","Malvern Hills","E12000005","West Midlands",570,650,500,150
"E02006717","Malvern Hills 008","E07000235","Malvern Hills","E12000005","West Midlands",690,790,610,180
"E02006718","Malvern Hills 009","E07000235","Malvern Hills","E12000005","West Midlands",630,710,550,170
"E02006719","Malvern Hills 010","E07000235","Malvern Hills","E12000005","West Midlands",810,920,710,220
"E02006720","Malvern Hills 011","E07000235","Malvern Hills","E12000005","West Midlands",680,780,600,180
