"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02005880","Mansfield 001","E07000174","Mansfield","E12000004","East Midlands",610,690,530,160
"E02005881","Mansfield 002","E07000174","Mansfield","E12000004","East Midlands",560,640,490,140
"E02005882","Mansfield 003","E07000174","Mansfield","E12000004","East Midlands",640,730,570,160
"E02005883","Mansfield 004","E07000174","Mansfield","E12000004","East Midlands",540,620,480,140
"E02005884","Mansfield 005","E07000174","Mansfield","E12000004","East Midlands",680,770,600,170
"E02005885","Mansfield 006","E07000174","Mansfield","E12000004","East Midlands",570,640,500,140
"E02005886","Mansfield 007","E07000174","Mansfield","E12000004","East Midlands",650,730,570,160
"E02005887","Mansfield 008","E07000174","Mansfield","E12000004","East Midlands",540,610,470,140
"E02005888","Mansfield 009","E07000174","Mansfield","E12000004","East Midlands",500,570,440,130
"E02005889","Mansfield 010","E07000174","Mansfield","E12000004","East Midlands",620,710,550,160
"E02005890","Mansfield 011","E07000174","Mansfield","E12000004","East Midlands",750,850,660,190
"E02005891","Mansfield 012","E07000174","Mansfield","E12000004","East Midlands",500,570,440,130
"E02005892","Mansfield 013","E07000174","Mansfield","E12000004","East Midlands",800,910,700,210
