"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004189","South Hams 001","E07000044","South Hams","E12000009","South West",820,940,720,210
"E02004190","South Hams 002","E07000044","South Hams","E12000009","South West",800,910,700,200
"E02004191","South Hams 003","E07000044","South Hams","E12000009","South West",710,810,620,190
"E02004192","South Hams 004","E07000044","South Hams","E12000009","South West",740,840,660,190
"E02004193","South Hams 005","E07000044","South Hams","E12000009","South West",760,870,670,200
"E02004194","South Hams 006","E07000044","South Hams","E12000009","South West",780,880,690,190
"E02004195","South Hams 007","E07000044","South Hams","E12000009","South West",650,740,570,160
"E02004196","South Hams 008","E07000044","South Hams","E12000009","South West",770,880,680,190
"E02004197","South Hams 009","E07000044","South Hams","E12000009","South West",780,880,680,200
"E02004198","South Hams 010","E07000044","South Hams","E12000009","South West",640,730,570,160
"E02004199","South Hams 011","E07000044","South Hams","E12000009","South West",630,720,550,170
"E02004200","South Hams 012","E07000044","South Hams","E12000009","South West",640,720,560,160
