"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02006439","Waverley 001","E07000216","Waverley","E12000008","South East",960,1090,850,240
"E02006440","Waverley 002","E07000216","Waverley","E12000008","South East",1070,1210,950,270
"E02006441","Waverley 003","E07000216","Waverley","E12000008","South East",930,1050,820,230
"E02006442","Waverley 004","E07000216","Waverley","E12000008","South East",1230,1410,1080,330
"E02006443","Waverley 005","E07000216","Waverley","E12000008","South East",840,950,740,210
"E02006444","Waverley 006","E07000216","Waverley","E12000008","South East",1030,1170,910,250
"E02006445","Waverley 007","E07000216","Waverley","E12000008","South East",1140,1290,1000,280
"E02006446","Waverley 008","E07000216","Waverley","E12000008","South East",1070,1220,950,270
"E02006447","Waverley 009","E07000216","Waverley","E12000008","South East",1180,1340,1040,300
"E02006448","Waverley 010","E07000216","Waverley","E12000008","South East",1130,1280,1000,280
"E02006449","Waverley 011","E07000216","Waverley","E12000008","South East",1010,1180,870,310
"E02006450","Waverley 012","E07000216","Waverley","E12000008","South East",1090,1240,970,270
"E02006451","Waverley 013","E07000216","Waverley","E12000008","South East",930,1060,830,230
"E02006453","Waverley 015","E07000216","Waverley","E12000008","South East",1010,1140,890,250
"E02006454","Waverley 016","E07000216","Waverley","E12000008","South East",1060,1200,940,260
"E02006455","Waverley 017","E07000216","Waverley","E12000008","South East",1000,1130,890,250
"E02006839","Waverley 018","E07000216","Waverley","E12000008","South East",1130,1280,990,280
