"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02003459","Milton Keynes 001","E06000042","Milton Keynes","E12000008","South East",980,1110,870,250
"E02003460","Milton Keynes 002","E06000042","Milton Keynes","E12000008","South East",930,1050,820,230
"E02003461","Milton Keynes 003","E06000042","Milton Keynes","E12000008","South East",870,980,770,210
"E02003462","Milton Keynes 004","E06000042","Milton Keynes","E12000008","South East",940,1070,830,230
"E02003463","Milton Keynes 005","E06000042","Milton Keynes","E12000008","South East",900,1020,800,220
"E02003464","Milton Keynes 006","E06000042","Milton Keynes","E12000008","South East",760,870,670,200
"E02003465","Milton Keynes 007","E06000042","Milton Keynes","E12000008","South East",870,990,770,220
"E02003466","Milton Keynes 008","E06000042","Milton Keynes","E12000008","South East",830,940,740,200
"E02003467","Milton Keynes 009","E06000042","Milton Keynes","E12000008","South East",750,850,660,190
"E02003468","Milton Keynes 010","E06000042","Milton Keynes","E12000008","South East",800,910,710,200
"E02003469","Milton Keynes 011","E06000042","Milton Keynes","E12000008","South East",950,1080,840,240
"E02003470","Milton Keynes 012","E06000042","Milton Keynes","E12000008","South East",600,680,530,160
"E02003471","Milton Keynes 013","E06000042","Milton Keynes","E12000008","South East",810,920,710,200
"E02003472","Milton Keynes 014","E06000042","Milton Keynes","E12000008","South East",800,910,700,210
"E02003473","Milton Keynes 015","E06000042","Milton Keynes","E12000008","South East",1030,1170,910,250
"E02003474","Milton Keynes 016","E06000042","Milton Keynes","E12000008","South East",970,1100,860,250
"E02003475","Milton Keynes 017","E06000042","Milton Keynes","E12000008","South East",930,1090,800,290
"E02003476","Milton Keynes 018","E06000042","Milton Keynes","E12000008","South East",650,740,580,160
"E02003477","Milton Keynes 019","E06000042","Milton Keynes","E12000008","South East",910,1050,800,250
"E02003478","Milton Keynes 020","E06000042","Milton Keynes","E12000008","South East",920,1040,810,230
"E02003479","Milton Keynes 021","E06000042","Milton Keynes","E12000008","South East",760,860,660,190
"E02003480","Milton Keynes 022","E06000042","Milton Keynes","E12000008","South East",990,1120,870,250
"E02003481","Milton Keynes 023","E06000042","Milton Keynes","E12000008","South East",590,670,520,150
"E02003482","Milton Keynes 024","E06000042","Milton Keynes","E12000008","South East",1030,1160,910,250
"E02003483","Milton Keynes 025","E06000042","Milton Keynes","E12000008","South East",1060,1220,930,290
"E02003484","Milton Keynes 026","E06000042","Milton Keynes","E12000008","South East",850,960,750,210
"E02003485","Milton Keynes 027","E06000042","Milton Keynes","E12000008","South East",740,840,650,190
"E02003486","Milton Keynes 028","E06000042","Milton Keynes","E12000008","South East",1020,1160,890,270
"E02003487","Milton Keynes 029","E06000042","Milton Keynes","E12000008","South East",720,820,640,180
"E02003488","Milton Keynes 030","E06000042","Milton Keynes","E12000008","South East",680,770,600,170
"E02003489","Milton Keynes 031","E06000042","Milton Keynes","E12000008","South East",820,920,720,200
"E02003490","Milton Keynes 032","E06000042","Milton Keynes","E12000008","South East",640,730,560,160
