"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02002330","Leeds 001","E08000035","Leeds","E12000003","Yorkshire and The Humber",1030,1180,900,280
"E02002331","Leeds 002","E08000035","Leeds","E12000003","Yorkshire and The Humber",690,790,610,180
"E02002332","Leeds 003","E08000035","Leeds","E12000003","Yorkshire and The Humber",760,870,670,200
"E02002333","Leeds 004","E08000035","Leeds","E12000003","Yorkshire and The Humber",780,890,680,200
"E02002334","Leeds 005","E08000035","Leeds","E12000003","Yorkshire and The Humber",850,970,740,220
"E02002335","Leeds 006","E08000035","Leeds","E12000003","Yorkshire and The Humber",980,1130,850,280
"E02002336","Leeds 007","E08000035","Leeds","E12000003","Yorkshire and The Humber",960,1110,830,280
"E02002337","Leeds 008","E08000035","Leeds","E12000003","Yorkshire and The Humber",960,1100,830,270
"E02002338","Leeds 009","E08000035","Leeds","E12000003","Yorkshire and The Humber",880,1000,770,230
"E02002339","Leeds 010","E08000035","Leeds","E12000003","Yorkshire and The Humber",700,800,610,180
"E02002340","Leeds 011","E08000035","Leeds","E12000003","Yorkshire and The Humber",730,820,640,180
"E02002341","Leeds 012","E08000035","Leeds","E12000003","Yorkshire and The Humber",1040,1190,910,280
"E02002342","Leeds 013","E08000035","Leeds","E12000003","Yorkshire and The Humber",760,860,670,200
"E02002343","Leeds 014","E08000035","Leeds","E12000003","Yorkshire and The Humber",860,970,750,220
"E02002344","Leeds 015","E08000035","Leeds","E12000003","Yorkshire and The Humber",870,990,770,230
"E02002345","Leeds 016","E08000035","Leeds","E12000003","Yorkshire and The Humber",1040,1230,890,340
"E02002346","Leeds 017","E08000035","Leeds","E12000003","Yorkshire and The Humber",750,860,650,210
"E02002347","Leeds 018","E08000035","Leeds","E12000003","Yorkshire and The Humber",670,780,580,200
"E02002348","Leeds 019","E08000035","Leeds","E12000003","Yorkshire and The Humber",720,820,630,190
"E02002349","Leeds 020","E08000035","Leeds","E12000003","Yorkshire and The Humber",1050,1230,900,330
"E02002350","Leeds 021","E08000035","Leeds","E12000003","Yorkshire and The Humber",1030,1220,870,350
"E02002351","Leeds 022","E08000035","Leeds","E12000003","Yorkshire and The Humber",970,1100,850,250
"E02002352","Leeds 023","E08000035","Leeds","E12000003","Yorkshire and The Humber",940,1070,820,250
"E02002353","Leeds 024","E08000035","Leeds","E12000003","Yorkshire and The Humber",1100,1250,960,290
"E02002354","Leeds 025","E08000035","Leeds","E12000003","Yorkshire and The Humber",750,850,660,190
"E02002356","Leeds 027","E08000035","Leeds","E12000003","Yorkshire and The Humber",870,1010,760,250
"E02002357","Leeds 028","E08000035","Leeds","E12000003","Yorkshire and The Humber",820,930,720,210
"E02002358","Leeds 029","E08000035","Leeds","E12000003","Yorkshire and The Humber",660,750,580,170
"E02002359","Leeds 030","E08000035","Leeds","E12000003","Yorkshire and The Humber",850,970,750,220
"E02002360","Leeds 031","E08000035","Leeds","E12000003","Yorkshire and The Humber",790,900,690,210
"E02002361","Leeds 032","E08000035","Leeds","E12000003","Yorkshire and The Humber",890,1010,780,230
"E02002362","Leeds 033","E08000035","Leeds","E12000003","Yorkshire and The Humber",620,710,540,170
"E02002363","Leeds 034","E08000035","Leeds","E12000003","Yorkshire and The Humber",1020,1170,880,280
"E02002364","Leeds 035","E08000035","Leeds","E12000003","Yorkshire and The Humber",520,600,450,140
"E02002366","Leeds 037","E08000035","Leeds","E12000003","Yorkshire and The Humber",800,910,700,210
"E02002367","Leeds 038","E08000035","Leeds","E12000003","Yorkshire and The Humber",580,670,500,170
"E02002368","Leeds 039","E08000035","Leeds","E12000003","Yorkshire and The Humber",810,930,710,220
"E02002369","Leeds 040","E08000035","Leeds","E12000003","Yorkshire and The Humber",610,710,530,180
"E02002370","Leeds 041","E08000035","Leeds","E12000003","Yorkshire and The Humber",630,750,530,210
"E02002371","Leeds 042","E08000035","Leeds","E12000003","Yorkshire and The Humber",650,770,550,220
"E02002373","Leeds 044","E08000035","Leeds","E12000003","Yorkshire and The Humber",770,970,620,340
"E02002374","Leeds 045","E08000035","Leeds","E12000003","Yorkshire and The Humber",700,790,610,180
"E02002375","Leeds 046","E08000035","Leeds","E12000003","Yorkshire and The Humber",580,660,510,160
"E02002376","Leeds 047","E08000035","Leeds","E12000003","Yorkshire and The Humber",510,590,440,150
"E02002377","Leeds 048","E08000035","Leeds","E12000003","Yorkshire and The Humber",530,610,460,150
