"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02005906","Rushcliffe 001","E07000176","Rushcliffe","E12000004","East Midlands",870,990,760,220
"E02005907","Rushcliffe 002","E07000176","Rushcliffe","E12000004","East Midlands",720,830,630,200
"E02005908","Rushcliffe 003","E07000176","Rushcliffe","E12000004","East Midlands",830,940,730,210
"E02005909","Rushcliffe 004","E07000176","Rushcliffe","E12000004","East Midlands",1060,1210,930,280
"E02005910","Rushcliffe 005","E07000176","Rushcliffe","E12000004","East Midlands",850,970,740,230
"E02005911","Rushcliffe 006","E07000176","Rushcliffe","E12000004","East Midlands",1020,1160,890,270
"E02005912","Rushcliffe 007","E07000176","Rushcliffe","E12000004","East Midlands",910,1030,800,240
"E02005913","Rushcliffe 008","E07000176","Rushcliffe","E12000004","East Midlands",880,1010,770,240
"E02005914","Rushcliffe 009","E07000176","Rushcliffe","E12000004","East Midlands",720,820,640,180
"E02005915","Rushcliffe 010","E07000176","Rushcliffe","E12000004","East Midlands",870,990,770,220
"E02005916","Rushcliffe 011","E07000176","Rushcliffe","E12000004","East Midlands",710,810,620,190
"E02005917","Rushcliffe 012","E07000176","Rushcliffe","E12000004","East Midlands",950,1080,830,260
"E02005918","Rushcliffe 013","E07000176","Rushcliffe","E12000004","East Midlands",730,830,640,190
"E02005919","Rushcliffe 014","E07000176","Rushcliffe","E12000004","East Midlands",830,940,720,220
"E02005920","Rushcliffe 015","E07000176","Rushcliffe","E12000004","East Midlands",920,1040,810,230
