"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02005465","South Holland 001","E07000140","South Holland","E12000004","East Midlands",650,740,580,170
"E02005466","South Holland 002","E07000140","South Holland","E12000004","East Midlands",620,710,550,160
"E02005467","South Holland 003","E07000140","South Holland","E12000004","East Midlands",540,610,480,140
"E02005468","South Holland 004","E07000140","South Holland","E12000004","East Midlands",630,720,560,160
"E02005469","South Holland 005","E07000140","South Holland","E12000004","East Midlands",630,720,560,160
"E02005470","South Holland 006","E07000140","South Holland","E12000004","East Midlands",620,700,540,160
"E02005471","South Holland 007","E07000140","South Holland","E12000004","East Midlands",580,660,510,150
"E02005472","South Holland 008","E07000140","South Holland","E12000004","East Midlands",520,590,450,130
"E02005473","South Holland 009","E07000140","South Holland","E12000004","East Midlands",620,710,550,160
"E02005474","South Holland 010","E07000140","South Holland","E12000004","East Midlands",630,710,550,160
"E02005475","South Holland 011","E07000140","South Holland","E12000004","East Midlands",700,800,620,180
