"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02002244","Calderdale 001","E08000033","Calderdale","E12000003","Yorkshire and The Humber",630,710,550,160
"E02002245","Calderdale 002","E08000033","Calderdale","E12000003","Yorkshire and The Humber",560,650,490,160
"E02002246","Calderdale 003","E08000033","Calderdale","E12000003","Yorkshire and The Humber",720,820,630,190
"E02002247","Calderdale 004","E08000033","Calderdale","E12000003","Yorkshire and The Humber",870,990,760,230
"E02002248","Calderdale 005","E08000033","Calderdale","E12000003","Yorkshire and The Humber",610,700,540,160
"E02002249","Calderdale 006","E08000033","Calderdale","E12000003","Yorkshire and The Humber",570,650,500,150
"E02002250","Calderdale 007","E08000033","Calderdale","E12000003","Yorkshire and The Humber",740,830,650,180
"E02002251","Calderdale 008","E08000033","Calderdale","E12000003","Yorkshire and The Humber",510,580,440,140
"E02002252","Calderdale 009","E08000033","Calderdale","E12000003","Yorkshire and The Humber",690,780,600,170
"E02002253","Calderdale 010","E08000033","Calderdale","E12000003","Yorkshire and The Humber",560,640,490,140
"E02002254","Calderdale 011","E08000033","Calderdale","E12000003","Yorkshire and The Humber",830,940,730,210
"E02002255","Calderdale 012","E08000033","Calderdale","E12000003","Yorkshire and The Humber",430,510,370,140
"E02002256","Calderdale 013","E08000033","Calderdale","E12000003","Yorkshire and The Humber",640,730,560,160
"E02002257","Calderdale 014","E08000033","Calderdale","E12000003","Yorkshire and The Humber",500,580,430,150
"E02002258","Calderdale 015","E08000033","Calderdale","E12000003","Yorkshire and The Humber",710,810,620,180
"E02002259","Calderdale 016","E08000033","Calderdale","E12000003","Yorkshire and The Humber",700,790,610,180
"E02002260","Calderdale 017","E08000033","Calderdale","E12000003","Yorkshire and The Humber",660,750,580,170
"E02002261","Calderdale 018","E08000033","Calderdale","E12000003","Yorkshire and The Humber",630,710,550,160
"E02002262","Calderdale 019","E08000033","Calderdale","E12000003","Yorkshire and The Humber",610,700,540,160
"E02002263","Calderdale 020","E08000033","Calderdale","E12000003","Yorkshire and The Humber",710,800,620,180
"E02002264","Calderdale 021","E08000033","Calderdale","E12000003","Yorkshire and The Humber",870,990,770,220
"E02002265","Calderdale 022","E08000033","Calderdale","E12000003","Yorkshire and The Humber",650,730,570,160
"E02002266","Calderdale 023","E08000033","Calderdale","E12000003","Yorkshire and The Humber",690,790,610,190
"E02002267","Calderdale 024","E08000033","Calderdale","E12000003","Yorkshire and The Humber",680,770,600,170
"E02002268","Calderdale 025","E08000033","Calderdale","E12000003","Yorkshire and The Humber",600,690,530,160
"E02002269","Calderdale 026","E08000033","Calderdale","E12000003","Yorkshire and The Humber",710,810,630,180
"E02002270","Calderdale 027","E08000033","Calderdale","E12000003","Yorkshire and The Humber",880,1010,770,240
