"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02001578","Rotherham 001","E08000018","Rotherham","E12000003","Yorkshire and The Humber",590,680,520,160
"E02001579","Rotherham 002","E08000018","Rotherham","E12000003","Yorkshire and The Humber",600,680,530,150
"E02001580","Rotherham 003","E08000018","Rotherham","E12000003","Yorkshire and The Humber",610,690,540,150
"E02001581","Rotherham 004","E08000018","Rotherham","E12000003","Yorkshire and The Humber",610,690,540,160
"E02001582","Rotherham 005","E08000018","Rotherham","E12000003","Yorkshire and The Humber",610,700,540,160
"E02001583","Rotherham 006","E08000018","Rotherham","E12000003","Yorkshire and The Humber",630,710,550,160
"E02001584","Rotherham 007","E08000018","Rotherham","E12000003","Yorkshire and The Humber",810,910,710,200
"E02001585","Rotherham 008","E08000018","Rotherham","E12000003","Yorkshire and The Humber",510,580,450,130
"E02001586","Rotherham 009","E08000018","Rotherham","E12000003","Yorkshire and The Humber",530,600,470,140
"E02001587","Rotherham 010","E08000018","Rotherham","E12000003","Yorkshire and The Humber",550,630,470,160
"E02001588","Rotherham 011","E08000018","Rotherham","E12000003","Yorkshire and The Humber",620,720,540,190
"E02001589","Rotherham 012","E08000018","Rotherham","E12000003","Yorkshire and The Humber",730,820,640,190
"E02001590","Rotherham 013","E08000018","Rotherham","E12000003","Yorkshire and The Humber",550,650,470,180
"E02001591","Rotherham 014","E08000018","Rotherham","E12000003","Yorkshire and The Humber",540,610,470,140
"E02001592","Rotherham 015","E08000018","Rotherham","E12000003","Yorkshire and The Humber",660,750,590,170
"E02001593","Rotherham 016","E08000018","Rotherham","E12000003","Yorkshire and The Humber",560,640,490,150
"E02001594","Rotherham 017","E08000018","Rotherham","E12000003","Yorkshire and The Humber",480,550,420,130
"E02001595","Rotherham 018","E08000018","Rotherham","E12000003","Yorkshire and The Humber",640,730,570,170
"E02001596","Rotherham 019","E08000018","Rotherham","E12000003","Yorkshire and The Humber",620,700,550,160
"E02001597","Rotherham 020","E08000018","Rotherham","E12000003","Yorkshire and The Humber",540,620,470,150
"E02001598","Rotherham 021","E08000018","Rotherham","E12000003","Yorkshire and The Humber",650,740,570,160
"E02001599","Rotherham 022","E08000018","Rotherham","E12000003","Yorkshire and The Humber",750,860,660,190
"E02001600","Rotherham 023","E08000018","Rotherham","E12000003","Yorkshire and The Humber",750,850,660,190
"E02001601","Rotherham 024","E08000018","Rotherham","E12000003","Yorkshire and The Humber",690,780,610,170
"E02001602","Rotherham 025","E08000018","Rotherham","E12000003","Yorkshire and The Humber",610,690,530,150
"E02001603","Rotherham 026","E08000018","Rotherham","E12000003","Yorkshire and The Humber",620,700,540,160
"E02001604","Rotherham 027","E08000018","Rotherham","E12000003","Yorkshire and The Humber",650,730,570,160
"E02001605","Rotherham 028","E08000018","Rotherham","E12000003","Yorkshire and The Humber",680,780,600,180
"E02001606","Rotherham 029","E08000018","Rotherham","E12000003","Yorkshire and The Humber",640,730,570,170
"E02001607","Rotherham 030","E08000018","Rotherham","E12000003","Yorkshire and The Humber",620,710,550,150
"E02001608","Rotherham 031","E08000018","Rotherham","E12000003","Yorkshire and The Humber",720,820,640,180
"E02001609","Rotherham 032","E08000018","Rotherham","E12000003","Yorkshire and The Humber",710,800,620,180
"E02001610","Rotherham 033","E08000018","Rotherham","E12000003","Yorkshire and The Humber",720,810,630,180
