"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02006174","South Staffordshire 001","E07000196","South Staffordshire","E12000005","West Midlands",740,840,650,180
"E02006175","South Staffordshire 002","E07000196","South Staffordshire","E12000005","West Midlands",660,750,580,180
"E02006176","South Staffordshire 003","E07000196","South Staffordshire","E12000005","West Midlands",730,830,650,190
"E02006177","South Staffordshire 004","E07000196","South Staffordshire","E12000005","West Midlands",670,750,590,170
"E02006178","South Staffordshire 005","E07000196","South Staffordshire","E12000005","West Midlands",600,680,530,150
"E02006179","South Staffordshire 006","E07000196","South Staffordshire","E12000005","West Midlands",680,780,600,180
"E02006180","South Staffordshire 007","E07000196","South Staffordshire","E12000005","West Midlands",610,690,530,160
"E02006181","South Staffordshire 008","E07000196","South Staffordshire","E12000005","West Midlands",590,680,520,160
"E02006182","South Staffordshire 009","E07000196","South Staffordshire","E12000005","West Midlands",810,910,710,200
"E02006183","South Staffordshire 010","E07000196","South Staffordshire","E12000005","West Midlands",870,990,770,220
"E02006184","South Staffordshire 011","E07000196","South Staffordshire","E12000005","West Midlands",740,840,640,200
"E02006185","South Staffordshire 012","E07000196","South Staffordshire","E12000005","West Midlands",630,720,550,170
"E02006186","South Staffordshire 013","E07000196","South Staffordshire","E12000005","West Midlands",740,830,650,180
"E02006187","South Staffordshire 014","E07000196","South Staffordshire","E12000005","West Midlands",760,860,670,190
