"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02005476","South Kesteven 001","E07000141","South Kesteven","E12000004","East Midlands",810,920,710,200
"E02005477","South Kesteven 002","E07000141","South Kesteven","E12000004","East Midlands",700,800,620,180
"E02005478","South Kesteven 003","E07000141","South Kesteven","E12000004","East Midlands",590,670,520,150
"E02005479","South Kesteven 004","E07000141","South Kesteven","E12000004","East Midlands",710,800,620,180
"E02005480","South Kesteven 005","E07000141","South Kesteven","E12000004","East Midlands",590,670,520,150
"E02005481","South Kesteven 006","E07000141","South Kesteven","E12000004","East Midlands",630,720,550,170
"E02005482","South Kesteven 007","E07000141","South Kesteven","E12000004","East Midlands",770,880,680,200
"E02005483","South Kesteven 008","E07000141","South Kesteven","E12000004","East Midlands",740,830,650,180
"E02005484","South Kesteven 009","E07000141","South Kesteven","E12000004","East Midlands",710,800,630,180
"E02005485","South Kesteven 010","E07000141","South Kesteven","E12000004","East Midlands",720,820,630,180
"E02005486","South Kesteven 011","E07000141","South Kesteven","E12000004","East Midlands",700,790,610,180
"E02005487","South Kesteven 012","E07000141","South Kesteven","E12000004","East Midlands",840,950,740,220
"E02005488","South Kesteven 013","E07000141","South Kesteven","E12000004","East Midlands",760,860,670,190
"E02005489","South Kesteven 014","E07000141","South Kesteven","E12000004","East Midlands",790,900,700,200
"E02005490","South Kesteven 015","E07000141","South Kesteven","E12000004","East Midlands",650,730,570,160
"E02005491","South Kesteven 016","E07000141","South Kesteven","E12000004","East Midlands",720,820,640,190
