"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02006734","Worcester 001","E07000237","Worcester","E12000005","West Midlands",770,880,680,200
"E02006735","Worcester 002","E07000237","Worcester","E12000005","West Midlands",480,550,420,120
"E02006736","Worcester 003","E07000237","Worcester","E12000005","West Midlands",900,1030,790,240
"E02006737","Worcester 004","E07000237","Worcester","E12000005","West Midlands",730,830,650,190
"E02006738","Worcester 005","E07000237","Worcester","E12000005","West Midlands",590,670,520,150
"E02006739","Worcester 006","E07000237","Worcester","E12000005","West Midlands",700,800,610,190
"E02006740","Worcester 007","E07000237","Worcester","E12000005","West Midlands",730,840,640,200
"E02006741","Worcester 008","E07000237","Worcester","E12000005","West Midlands",1130,1290,980,320
"E02006742","Worcester 009","E07000237","Worcester","E12000005","West Midlands",570,650,500,140
"E02006743","Worcester 010","E07000237","Worcester","E12000005","West Midlands",650,740,580,170
"E02006744","Worcester 011","E07000237","Worcester","E12000005","West Midlands",660,760,580,170
"E02006745","Worcester 012","E07000237","Worcester","E12000005","West Midlands",780,880,690,200
"E02006746","Worcester 013","E07000237","Worcester","E12000005","West Midlands",820,930,720,200
"E02006747","Worcester 014","E07000237","Worcester","E12000005","West Midlands",960,1100,840,260
