"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004996","Ashford 001","E07000105","Ashford","E12000008","South East",880,1000,780,220
"E02004997","Ashford 002","E07000105","Ashford","E12000008","South East",850,960,750,210
"E02004998","Ashford 003","E07000105","Ashford","E12000008","South East",920,1040,820,220
"E02004999","Ashford 004","E07000105","Ashford","E12000008","South East",790,890,700,190
"E02005000","Ashford 005","E07000105","Ashford","E12000008","South East",730,830,640,190
"E02005001","Ashford 006","E07000105","Ashford","E12000008","South East",840,950,740,200
"E02005002","Ashford 007","E07000105","Ashford","E12000008","South East",690,780,610,170
"E02005003","Ashford 008","E07000105","Ashford","E12000008","South East",720,820,630,180
"E02005004","Ashford 009","E07000105","Ashford","E12000008","South East",880,1000,770,220
"E02005005","Ashford 010","E07000105","Ashford","E12000008","South East",890,1000,790,220
"E02005006","Ashford 011","E07000105","Ashford","E12000008","South East",870,980,770,210
"E02005007","Ashford 012","E07000105","Ashford","E12000008","South East",830,940,730,200
"E02005008","Ashford 013","E07000105","Ashford","E12000008","South East",750,850,670,190
"E02005009","Ashford 014","E07000105","Ashford","E12000008","South East",840,950,740,210
