"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02000689","Merton 001","E09000024","Merton","E12000007","London",1480,1680,1300,380
"E02000690","Merton 002","E09000024","Merton","E12000007","London",1340,1600,1120,480
"E02000691","Merton 003","E09000024","Merton","E12000007","London",1420,1620,1250,370
"E02000692","Merton 004","E09000024","Merton","E12000007","London",1370,1570,1190,380
"E02000693","Merton 005","E09000024","Merton","E12000007","London",1140,1300,1000,300
"E02000694","Merton 006","E09000024","Merton","E12000007","London",1240,1410,1090,330
"E02000695","Merton 007","E09000024","Merton","E12000007","London",1060,1230,920,310
"E02000696","Merton 008","E09000024","Merton","E12000007","London",880,1000,770,220
"E02000697","Merton 009","E09000024","Merton","E12000007","London",1460,1660,1280,380
"E02000698","Merton 010","E09000024","Merton","E12000007","London",1400,1600,1230,370
"E02000699","Merton 011","E09000024","Merton","E12000007","London",1490,1750,1260,490
"E02000700","Merton 012","E09000024","Merton","E12000007","London",850,960,750,210
"E02000701","Merton 013","E09000024","Merton","E12000007","London",750,850,660,190
"E02000702","Merton 014","E09000024","Merton","E12000007","London",800,920,710,210
"E02000703","Merton 015","E09000024","Merton","E12000007","London",1290,1470,1130,330
"E02000704","Merton 016","E09000024","Merton","E12000007","London",1100,1250,970,280
"E02000705","Merton 017","E09000024","Merton","E12000007","London",890,1010,780,220
"E02000706","Merton 018","E09000024","Merton","E12000007","London",690,780,610,180
"E02000707","Merton 019","E09000024","Merton","E12000007","London",780,890,680,200
"E02000708","Merton 020","E09000024","Merton","E12000007","London",1180,1340,1040,300
"E02000709","Merton 021","E09000024","Merton","E12000007","London",1110,1260,980,280
"E02000710","Merton 022","E09000024","Merton","E12000007","London",750,850,660,190
"E02000711","Merton 023","E09000024","Merton","E12000007","London",860,980,760,220
"E02000712","Merton 024","E09000024","Merton","E12000007","London",810,920,720,200
"E02000713","Merton 025","E09000024","Merton","E12000007","London",1010,1150,890,260
