"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02005176","Burnley 001","E07000117","Burnley","E12000002","North West",680,770,600,170
"E02005177","Burnley 002","E07000117","Burnley","E12000002","North West",560,640,500,140
"E02005178","Burnley 003","E07000117","Burnley","E12000002","North West",540,650,450,200
"E02005179","Burnley 004","E07000117","Burnley","E12000002","North West",540,620,480,140
"E02005180","Burnley 005","E07000117","Burnley","E12000002","North West",810,920,710,210
"E02005181","Burnley 006","E07000117","Burnley","E12000002","North West",570,650,500,150
"E02005182","Burnley 007","E07000117","Burnley","E12000002","North West",450,510,390,120
"E02005183","Burnley 008","E07000117","Burnley","E12000002","North West",570,650,500,150
"E02005184","Burnley 009","E07000117","Burnley","E12000002","North West",720,820,640,180
"E02005185","Burnley 010","E07000117","Burnley","E12000002","North West",500,570,440,130
"E02005186","Burnley 011","E07000117","Burnley","E12000002","North West",720,810,630,180
"E02006881","Burnley 014","E07000117","Burnley","E12000002","North West",620,700,550,150
