"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02000024","Barnet 001","E09000003","Barnet","E12000007","London",1130,1280,1000,280
"E02000025","Barnet 002","E09000003","Barnet","E12000007","London",990,1120,870,250
"E02000026","Barnet 003","E09000003","Barnet","E12000007","London",1040,1180,920,260
"E02000027","Barnet 004","E09000003","Barnet","E12000007","London",820,940,720,210
"E02000028","Barnet 005","E09000003","Barnet","E12000007","London",1170,1330,1040,290
"E02000029","Barnet 006","E09000003","Barnet","E12000007","London",930,1050,820,230
"E02000030","Barnet 007","E09000003","Barnet","E12000007","London",1110,1250,970,280
"E02000031","Barnet 008","E09000003","Barnet","E12000007","London",1080,1230,960,270
"E02000032","Barnet 009","E09000003","Barnet","E12000007","London",1070,1220,940,280
"E02000033","Barnet 010","E09000003","Barnet","E12000007","London",900,1030,800,230
"E02000034","Barnet 011","E09000003","Barnet","E12000007","London",960,1090,850,240
"E02000035","Barnet 012","E09000003","Barnet","E12000007","London",1000,1140,880,250
"E02000036","Barnet 013","E09000003","Barnet","E12000007","London",960,1080,840,240
"E02000037","Barnet 014","E09000003","Barnet","E12000007","London",1040,1180,920,270
"E02000038","Barnet 015","E09000003","Barnet","E12000007","London",1020,1160,900,250
"E02000039","Barnet 016","E09000003","Barnet","E12000007","London",1180,1340,1040,300
"E02000040","Barnet 017","E09000003","Barnet","E12000007","London",950,1070,830,240
"E02000041","Barnet 018","E09000003","Barnet","E12000007","London",960,1090,850,240
"E02000042","Barnet 019","E09000003","Barnet","E12000007","London",1000,1140,880,250
"E02000043","Barnet 020","E09000003","Barnet","E12000007","London",1360,1610,1150,460
"E02000044","Barnet 021","E09000003","Barnet","E12000007","London",910,1040,800,230
"E02000045","Barnet 022","E09000003","Barnet","E12000007","London",900,1010,790,220
"E02000046","Barnet 023","E09000003","Barnet","E12000007","London",1100,1250,970,270
"E02000047","Barnet 024","E09000003","Barnet","E12000007","London",750,850,660,200
"E02000048","Barnet 025","E09000003","Barnet","E12000007","London",1090,1230,960,270
"E02000049","Barnet 026","E09000003","Barnet","E12000007","London",690,790,610,180
"E02000050","Barnet 027","E09000003","Barnet","E12000007","London",990,1120,870,250
"E02000051","Barnet 028","E09000003","Barnet","E12000007","London",1040,1180,920,260
"E02000052","Barnet 029","E09000003","Barnet","E12000007","London",1120,1270,990,280
"E02000053","Barnet 030","E09000003","Barnet","E12000007","London",860,990,760,230
"E02000054","Barnet 031","E09000003","Barnet","E12000007","London",1050,1190,920,260
"E02000055","Barnet 032","E09000003","Barnet","E12000007","London",930,1050,820,230
"E02000056","Barnet 033","E09000003","Barnet","E12000007","London",1290,1480,1140,340
"E02000057","Barnet 034","E09000003","Barnet","E12000007","London",1090,1250,960,290
"E02000058","Barnet 035","E09000003","Barnet","E12000007","London",1180,1330,1040,300
"E02000059","Barnet 036","E09000003","Barnet","E12000007","London",780,880,690,190
"E02000060","Barnet 037","E09000003","Barnet","E12000007","London",1020,1170,890,290
"E02000061","Barnet 038","E09000003","Barnet","E12000007","London",1230,1390,1080,310
"E02000062","Barnet 039","E09000003","Barnet","E12000007","London",860,970,760,220
"E02000063","Barnet 040","E09000003","Barnet","E12000007","London",950,1080,830,240
"E02000064","Barnet 041","E09000003","Barnet","E12000007","London",870,990,770,220
