"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02001157","Salford 001","E08000006","Salford","E12000002","North West",470,540,410,130
"E02001158","Salford 002","E08000006","Salford","E12000002","North West",470,540,420,120
"E02001159","Salford 003","E08000006","Salford","E12000002","North West",560,630,490,140
"E02001160","Salford 004","E08000006","Salford","E12000002","North West",540,610,470,140
"E02001161","Salford 005","E08000006","Salford","E12000002","North West",640,720,560,160
"E02001162","Salford 006","E08000006","Salford","E12000002","North West",530,600,460,140
"E02001163","Salford 007","E08000006","Salford","E12000002","North West",620,710,540,170
"E02001164","Salford 008","E08000006","Salford","E12000002","North West",630,710,550,160
"E02001165","Salford 009","E08000006","Salford","E12000002","North West",630,710,550,160
"E02001166","Salford 010","E08000006","Salford","E12000002","North West",800,960,670,290
"E02001167","Salford 011","E08000006","Salford","E12000002","North West",660,750,590,170
"E02001168","Salford 012","E08000006","Salford","E12000002","North West",630,710,550,160
"E02001169","Salford 013","E08000006","Salford","E12000002","North West",930,1070,810,250
"E02001170","Salford 014","E08000006","Salford","E12000002","North West",880,990,770,220
"E02001171","Salford 015","E08000006","Salford","E12000002","North West",730,830,640,180
"E02001172","Salford 016","E08000006","Salford","E12000002","North West",480,550,420,120
"E02001173","Salford 017","E08000006","Salford","E12000002","North West",480,550,420,130
"E02001174","Salford 018","E08000006","Salford","E12000002","North West",760,870,670,190
"E02001175","Salford 019","E08000006","Salford","E12000002","North West",630,710,550,160
"E02001176","Salford 020","E08000006","Salford","E12000002","North West",570,670,480,190
"E02001177","Salford 021","E08000006","Salford","E12000002","North West",580,660,510,150
"E02001178","Salford 022","E08000006","Salford","E12000002","North West",610,730,520,220
"E02001179","Salford 023","E08000006","Salford","E12000002","North West",520,590,450,140
"E02001180","Salford 024","E08000006","Salford","E12000002","North West",360,430,310,120
"E02001181","Salford 025","E08000006","Salford","E12000002","North West",540,620,480,140
"E02001182","Salford 026","E08000006","Salford","E12000002","North West",500,570,440,130
"E02001183","Salford 027","E08000006","Salford","E12000002","North West",560,640,490,150
"E02001184","Salford 028","E08000006","Salford","E12000002","North West",590,700,500,200
"E02001185","Salford 029","E08000006","Salford","E12000002","North West",620,720,540,180
"E02001186","Salford 030","E08000006","Salford","E12000002","North West",600,680,530,150
