"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02003172","Bournemouth 001","E06000028","Bournemouth","E12000009","South West",580,650,510,150
"E02003173","Bournemouth 002","E06000028","Bournemouth","E12000009","South West",560,640,490,140
"E02003174","Bournemouth 003","E06000028","Bournemouth","E12000009","South West",670,760,590,170
"E02003175","Bournemouth 004","E06000028","Bournemouth","E12000009","South West",720,820,640,180
"E02003176","Bournemouth 005","E06000028","Bournemouth","E12000009","South West",550,630,480,140
"E02003177","Bournemouth 006","E06000028","Bournemouth","E12000009","South West",770,880,680,190
"E02003178","Bournemouth 007","E06000028","Bournemouth","E12000009","South West",610,700,540,150
"E02003179","Bournemouth 008","E06000028","Bournemouth","E12000009","South West",600,680,530,150
"E02003180","Bournemouth 009","E06000028","Bournemouth","E12000009","South West",630,720,550,170
"E02003181","Bournemouth 010","E06000028","Bournemouth","E12000009","South West",820,930,720,210
"E02003182","Bournemouth 011","E06000028","Bournemouth","E12000009","South West",950,1080,840,240
"E02003183","Bournemouth 012","E06000028","Bournemouth","E12000009","South West",780,890,680,200
"E02003184","Bournemouth 013","E06000028","Bournemouth","E12000009","South West",660,750,580,170
"E02003185","Bournemouth 014","E06000028","Bournemouth","E12000009","South West",730,830,640,190
"E02003186","Bournemouth 015","E06000028","Bournemouth","E12000009","South West",630,720,550,160
"E02003187","Bournemouth 016","E06000028","Bournemouth","E12000009","South West",690,780,610,170
"E02003188","Bournemouth 017","E06000028","Bournemouth","E12000009","South West",580,660,500,160
"E02003189","Bournemouth 018","E06000028","Bournemouth","E12000009","South West",660,750,580,170
"E02003190","Bournemouth 019","E06000028","Bournemouth","E12000009","South West",570,660,500,160
"E02003191","Bournemouth 020","E06000028","Bournemouth","E12000009","South West",670,760,590,170
"E02003192","Bournemouth 021","E06000028","Bournemouth","E12000009","South West",630,720,550,170
"E02006883","Bournemouth 023","E06000028","Bournemouth","E12000009","South West",670,770,590,180
"E02006885","Bournemouth 024","E06000028","Bournemouth","E12000009","South West",770,880,670,210
