"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02002515","Redcar and Cleveland 001","E06000003","Redcar and Cleveland","E12000001","North East",490,560,430,130
"E02002516","Redcar and Cleveland 002","E06000003","Redcar and Cleveland","E12000001","North East",550,620,480,140
"E02002517","Redcar and Cleveland 003","E06000003","Redcar and Cleveland","E12000001","North East",510,580,450,130
"E02002518","Redcar and Cleveland 004","E06000003","Redcar and Cleveland","E12000001","North East",680,770,590,180
"E02002519","Redcar and Cleveland 005","E06000003","Redcar and Cleveland","E12000001","North East",460,520,400,120
"E02002520","Redcar and Cleveland 006","E06000003","Redcar and Cleveland","E12000001","North East",640,730,560,170
"E02002521","Redcar and Cleveland 007","E06000003","Redcar and Cleveland","E12000001","North East",610,690,530,160
"E02002523","Redcar and Cleveland 009","E06000003","Redcar and Cleveland","E12000001","North East",390,460,340,120
"E02002524","Redcar and Cleveland 010","E06000003","Redcar and Cleveland","E12000001","North East",550,630,480,150
"E02002525","Redcar and Cleveland 011","E06000003","Redcar and Cleveland","E12000001","North East",490,560,430,130
"E02002526","Redcar and Cleveland 012","E06000003","Redcar and Cleveland","E12000001","North East",570,650,500,150
"E02002527","Redcar and Cleveland 013","E06000003","Redcar and Cleveland","E12000001","North East",480,550,420,130
"E02002529","Redcar and Cleveland 015","E06000003","Redcar and Cleveland","E12000001","North East",580,660,510,150
"E02002530","Redcar and Cleveland 016","E06000003","Redcar and Cleveland","E12000001","North East",530,610,470,140
"E02002532","Redcar and Cleveland 018","E06000003","Redcar and Cleveland","E12000001","North East",510,580,440,130
"E02002533","Redcar and Cleveland 019","E06000003","Redcar and Cleveland","E12000001","North East",730,840,640,200
"E02002534","Redcar and Cleveland 020","E06000003","Redcar and Cleveland","E12000001","North East",750,860,660,200
"E02006812","Redcar and Cleveland 021","E06000003","Redcar and Cleveland","E12000001","North East",560,640,490,150
"E02006910","Redcar and Cleveland 022","E06000003","Redcar and Cleveland","E12000001","North East",550,630,480,140
